frame,track id,x,y,w,h,gender
7017,99,525,227,103,304,female
7018,99,521,227,102,301,female
7019,99,520,228,98,296,female
7020,99,519,230,93,277,female
7021,99,518,235,86,222,female
7022,99,515,238,83,224,female
7023,99,510,240,81,238,female
7024,99,508,246,79,236,female
7025,99,504,249,76,241,female
7026,99,498,252,78,241,female
7027,99,494,258,79,242,female
7028,99,488,262,79,237,female
7029,99,481,263,80,237,female
7030,99,480,264,78,236,female
7031,99,474,267,79,237,female
7032,99,470,272,85,235,female
7033,99,466,276,83,235,female
7034,99,457,276,87,246,female
7034,103,750,5,30,97,female
7035,99,450,280,95,227,female
7035,103,751,13,28,88,female
7036,99,444,283,98,241,female
7037,99,442,287,95,250,female
7037,103,743,8,35,90,female
7038,99,438,292,100,259,female
7038,103,737,8,41,89,female
7039,99,433,296,101,260,female
7040,99,431,300,102,261,female
7041,99,428,305,103,259,female
7042,99,422,309,100,253,female
7043,99,421,313,97,253,female
7044,99,416,318,95,260,female
7044,103,730,8,38,89,female
7045,99,410,320,99,276,female
7045,103,729,4,37,91,female
7046,99,402,325,101,274,female
7046,103,726,3,38,92,female
7047,99,405,328,94,258,female
7047,103,724,6,40,90,female
7048,99,395,330,102,258,female
7048,103,724,5,38,90,female
7049,99,390,332,101,278,female
7049,103,722,2,36,92,female
7050,99,390,334,97,297,female
7050,103,720,1,38,94,female
7051,99,379,340,99,247,female
7051,103,718,2,37,96,female
7052,99,374,345,96,243,female
7052,103,717,6,36,95,female
7053,99,369,350,96,267,female
7053,103,716,7,34,93,female
7054,99,361,354,100,304,female
7054,103,715,6,34,92,female
7055,99,355,360,101,316,female
7055,103,713,6,36,91,female
7056,99,350,369,95,305,female
7056,103,713,6,35,91,female
7057,99,335,367,108,319,female
7057,103,709,6,39,91,female
7058,99,331,372,103,296,female
7058,103,711,5,36,92,female
7059,99,325,373,113,320,female
7059,103,707,8,41,89,female
7060,103,705,7,41,89,female
7061,99,319,379,105,298,female
7061,103,705,11,39,86,female
7062,99,312,383,106,299,female
7063,99,300,389,110,296,female
7063,103,701,9,43,87,female
7064,99,290,397,117,293,female
7064,100,487,124,39,158,female
7064,103,702,13,40,84,female
7065,99,288,404,115,288,female
7072,103,694,8,33,89,female
7073,103,692,7,35,89,female
7074,103,691,6,36,88,female
7075,103,691,6,36,87,female
7076,103,691,7,35,87,female
7077,103,692,7,33,86,female
7078,103,691,6,35,86,female
7079,103,691,6,35,86,female
7080,103,689,5,36,87,female
7081,103,688,5,36,87,female
7082,103,687,7,38,86,female
7083,103,684,5,40,87,female
7084,100,485,111,43,168,female
7084,103,682,5,42,87,female
7085,100,486,116,42,161,female
7085,103,680,4,45,87,female
7086,100,486,110,42,168,female
7086,103,680,3,45,88,female
7087,103,678,3,46,88,female
7088,103,676,3,48,88,female
7089,103,675,3,47,89,female
7090,103,674,5,48,87,female
7091,103,673,3,49,89,female
7092,103,673,5,47,87,female
7093,103,672,6,46,85,female
7094,103,672,4,47,88,female
7095,103,671,4,48,88,female
7104,100,486,113,43,166,female
7105,100,484,119,44,161,female
7106,100,485,122,44,159,female
7112,103,647,3,42,87,female
7113,103,646,4,42,87,female
7114,100,487,123,40,159,female
7114,103,645,2,40,88,female
7115,103,643,3,42,88,female
7116,103,643,3,40,88,female
7117,100,487,126,41,155,female
7117,103,638,2,42,88,female
7118,100,487,127,41,154,female
7118,103,636,2,43,88,female
7119,100,487,125,41,155,female
7120,100,487,125,41,155,female
7121,100,486,125,42,156,female
7122,100,486,127,41,155,female
7123,100,486,126,42,155,female
7124,100,487,125,41,156,female
7125,100,487,125,40,157,female
7127,103,632,4,37,89,female
7183,103,541,3,42,85,female
7184,103,542,2,41,85,female
7185,103,541,2,41,86,female
7186,103,539,1,40,86,female
7187,103,539,1,39,86,female
7188,103,538,0,42,88,female
7189,103,537,0,43,88,female
7190,103,536,1,44,87,female
7191,103,535,0,45,88,female
7192,103,534,0,45,87,female
7193,103,532,0,47,87,female
7194,103,532,0,45,87,female
7195,103,532,1,44,86,female
7196,103,531,0,44,85,female
7197,103,530,1,45,85,female
7198,103,529,1,45,84,female
7199,103,529,0,45,86,female
7200,103,528,0,43,86,female
7201,103,529,0,41,86,female
7202,103,527,0,42,86,female
7203,103,528,1,40,84,female
7206,103,529,0,39,83,female
7207,103,526,0,44,85,female
7208,103,525,0,44,83,female
7209,103,524,0,44,83,female
7210,103,523,1,43,84,female
7211,103,523,1,42,85,female
7212,103,522,1,42,85,female
7213,103,521,1,42,86,female
7214,103,521,1,40,86,female
7215,103,518,1,42,86,female
7216,103,519,1,41,85,female
7217,103,517,2,42,86,female
7218,103,516,4,42,83,female
7219,103,517,4,40,82,female
7223,103,510,7,44,80,female
7224,103,508,7,45,79,female
7238,103,504,5,37,83,female
7240,103,501,5,39,83,female
7241,103,500,3,40,84,female
7243,103,499,4,39,84,female
7244,103,495,2,41,85,female
7245,103,493,2,42,85,female
7246,103,492,3,44,85,female
7247,103,493,3,42,85,female
7248,103,490,2,44,86,female
7249,103,488,2,44,85,female
7250,103,487,1,42,84,female
7257,100,486,137,42,147,female
7258,100,486,137,42,147,female
7259,100,486,138,42,145,female
7260,100,486,138,42,145,female
7261,100,486,136,42,147,female
7262,100,485,136,43,147,female
7263,100,485,135,43,149,female
7264,100,485,134,43,149,female
7265,100,485,132,43,151,female
7266,100,485,135,43,148,female
7277,103,455,0,41,87,female
7278,103,451,0,41,87,female
7279,103,449,0,41,87,female
7280,103,450,0,40,85,female
7281,103,448,0,40,83,female
7282,103,449,0,39,82,female
7283,103,448,0,37,83,female
7284,103,447,0,38,84,female
7285,103,445,0,39,85,female
7286,103,444,0,41,86,female
7287,103,444,0,41,86,female
7288,103,443,0,40,85,female
7289,103,443,0,39,85,female
7290,103,444,0,37,84,female
7291,103,441,0,37,86,female
7292,103,439,0,38,85,female
7310,103,420,2,40,80,female
7311,103,418,3,40,79,female
7312,103,417,3,41,78,female
7313,103,414,2,44,81,female
7314,103,411,0,47,83,female
7315,100,486,126,42,160,female
7315,103,412,0,44,83,female
7316,100,486,127,42,159,female
7316,103,410,0,45,84,female
7317,100,486,127,42,159,female
7317,103,410,0,44,84,female
7318,100,486,129,43,157,female
7318,103,408,0,44,84,female
7319,100,486,128,43,158,female
7319,103,409,0,40,84,female
7320,100,486,129,43,157,female
7320,103,408,0,41,84,female
7321,100,486,128,43,159,female
7321,103,407,0,40,83,female
7322,100,486,128,43,159,female
7322,103,406,0,41,84,female
7323,100,486,127,43,160,female
7323,103,405,0,42,83,female
7324,103,404,0,43,82,female
7325,103,403,0,43,81,female
7326,103,403,0,41,82,female
7327,103,402,0,41,82,female
7328,103,402,0,40,83,female
7329,103,401,0,41,85,female
7331,103,400,0,40,84,female
7332,103,401,0,39,83,female
7333,103,401,0,38,83,female
7335,103,399,1,37,79,female
7337,103,399,1,37,79,female
7338,103,399,2,38,79,female
7339,103,399,2,37,78,female
7340,103,400,2,37,78,female
7341,103,400,2,37,78,female
7355,103,391,1,41,77,female
7376,100,486,129,42,156,female
7377,100,486,130,42,155,female
7378,100,486,130,42,155,female
7379,100,486,130,42,154,female
7380,100,486,129,42,156,female
7381,100,486,130,42,154,female
7382,100,486,129,42,155,female
7383,100,486,129,42,155,female
7384,100,486,129,42,155,female
7385,100,486,128,42,157,female
7386,100,486,128,42,157,female
7387,100,486,128,42,157,female
7388,100,486,128,42,156,female
7389,100,486,129,42,155,female
7390,100,486,127,42,157,female
7391,100,486,127,42,157,female
7392,100,486,126,42,158,female
7393,100,486,126,42,158,female
7394,100,486,126,42,158,female
7395,100,486,127,42,157,female
7396,100,486,129,42,155,female
7397,100,486,128,42,156,female
7398,100,486,129,42,155,female
7399,100,487,129,41,155,female
7400,100,486,128,42,156,female
7439,100,486,135,42,151,female
7440,100,486,135,42,151,female
7441,100,486,135,42,151,female
7442,100,486,135,42,151,female
7443,100,486,135,42,152,female
7444,100,486,135,42,151,female
7445,100,486,135,42,151,female
7446,100,486,135,42,152,female
7447,100,486,135,42,152,female
7450,100,486,135,42,152,female
7496,100,487,134,41,150,female
7497,100,487,134,41,150,female
7499,100,487,134,41,150,female
7500,100,487,134,40,149,female
7509,100,488,132,40,151,female
7510,100,488,132,40,151,female
7511,100,488,132,40,151,female
7512,100,488,132,40,151,female
7513,100,488,132,40,151,female
7514,100,488,132,40,151,female
7515,100,488,133,40,150,female
7516,100,488,132,40,151,female
7517,100,488,132,40,150,female
7518,100,488,132,40,150,female
7519,100,488,131,40,151,female
7520,100,488,131,40,151,female
7521,100,488,131,40,151,female
7522,100,488,132,40,150,female
7523,100,488,131,40,152,female
7524,100,488,132,40,151,female
7525,100,488,131,40,151,female
7591,109,684,3,38,89,
7592,109,680,1,37,90,
7593,109,680,4,35,88,
7594,109,679,3,33,94,
7595,109,679,5,33,94,
7596,109,680,5,31,93,
7597,109,678,4,33,94,
7598,109,676,2,33,93,
7603,108,759,5,37,99,
7604,108,757,3,36,99,
7606,108,758,0,35,98,
7607,108,755,0,36,101,
7608,108,755,0,34,102,
7609,108,752,0,38,104,
7610,108,753,2,35,103,
7611,108,751,1,36,104,
7801,110,487,135,41,149,female
7802,110,487,134,41,149,female
7807,110,487,136,41,147,female
7808,110,487,137,41,146,female
7809,110,487,136,41,146,female
7810,110,487,136,41,147,female
7811,110,487,136,41,146,female
7812,110,487,136,41,146,female
7813,110,487,136,41,147,female
7814,110,487,136,41,146,female
7815,110,487,136,41,146,female
7816,110,487,136,41,147,female
7817,110,488,136,40,146,female
7818,110,488,135,40,147,female
7819,110,487,136,41,146,female
7819,112,681,85,52,181,female
7820,110,487,135,41,148,female
7820,112,680,86,51,183,female
7821,112,680,94,49,193,female
7822,112,679,94,52,191,female
7823,112,678,95,52,196,female
7824,110,487,135,41,147,female
7825,110,487,134,41,148,female
7828,112,664,89,56,170,female
7829,112,664,87,54,168,female
7851,110,486,139,42,147,female
7852,110,486,139,41,148,female
7853,110,486,139,41,147,female
7854,110,486,139,41,147,female
7855,110,486,138,41,147,female
7856,110,486,138,41,148,female
7859,110,486,137,42,149,female
7861,110,487,137,41,149,female
7862,110,487,138,41,149,female
7863,110,487,137,41,150,female
7864,110,486,136,42,151,female
7865,110,486,137,42,150,female
7866,110,487,137,41,149,female
7867,110,486,137,41,150,female
7868,110,487,137,41,148,female
7869,110,487,137,41,148,female
7870,110,487,137,41,148,female
7871,110,487,136,40,149,female
7872,110,487,136,40,149,female
7873,110,487,135,40,151,female
7874,110,486,136,41,150,female
7875,110,487,136,40,149,female
7918,116,672,116,57,162,female
7919,116,672,118,55,153,female
7920,116,678,120,50,145,female
7921,116,676,119,52,153,female
7922,116,678,120,51,151,female
7923,116,678,120,52,154,female
7924,116,679,118,51,170,female
7925,116,680,118,54,179,female
7926,116,682,117,54,173,female
7927,116,681,118,56,172,female
7928,116,681,116,57,170,female
7929,116,682,116,57,176,female
7930,116,684,115,55,175,female
7931,116,682,117,61,180,female
7932,116,681,119,62,178,female
7933,116,680,122,64,175,female
7934,116,677,123,68,167,female
7937,116,679,126,66,169,female
8077,119,497,257,82,240,female
8078,119,496,257,82,241,female
8079,119,497,257,81,240,female
8080,119,495,256,82,256,female
8081,119,495,257,82,260,female
8082,119,495,256,81,259,female
8083,119,494,257,82,252,female
8084,119,497,256,80,248,female
8085,119,496,257,81,255,female
8086,119,493,258,84,256,female
8087,119,490,259,86,239,female
8088,119,491,256,85,259,female
8089,119,493,258,84,251,female
8090,119,493,258,85,258,female
8091,119,490,260,90,247,female
8092,119,487,259,93,250,female
8093,119,489,261,90,247,female
8094,119,488,262,91,253,female
8095,119,490,268,87,227,female
8096,119,490,268,90,226,female
8097,119,489,272,91,231,female
8098,119,489,270,90,234,female
8099,119,491,273,88,229,female
8100,119,491,275,86,223,female
8101,119,486,275,93,238,female
8102,119,487,280,94,226,female
8103,119,487,282,93,215,female
8104,119,486,283,97,239,female
8105,119,488,288,96,229,female
8106,119,489,289,96,225,female
8107,119,492,291,92,222,female
8108,119,491,298,96,210,female
8109,119,492,298,94,214,female
8110,119,490,302,97,199,female
8111,119,491,302,94,203,female
8112,119,495,303,88,208,female
8113,119,487,306,100,207,female
8114,119,488,308,95,209,female
8115,119,487,313,95,196,female
8116,119,487,315,95,198,female
8117,119,486,320,93,192,female
8118,119,485,323,92,195,female
8119,119,483,327,94,203,female
8120,119,479,331,90,203,female
8121,119,476,331,90,208,female
8122,119,475,332,91,202,female
8122,121,496,91,51,175,female
8123,119,474,334,92,207,female
8124,119,473,335,95,214,female
8125,119,475,338,92,202,female
8125,121,494,90,51,171,female
8126,119,474,345,91,201,female
8127,119,472,348,93,201,female
8128,119,470,350,99,215,female
8128,121,495,90,50,171,female
8129,119,463,351,102,215,female
8129,121,493,89,52,175,female
8130,119,461,353,106,234,female
8130,121,492,87,54,182,female
8131,119,466,354,100,239,female
8131,121,493,86,52,179,female
8132,119,460,358,100,234,female
8132,121,491,87,56,175,female
8133,119,458,361,100,231,female
8133,121,490,88,54,172,female
8134,119,447,365,106,224,female
8134,121,490,86,54,175,female
8135,119,445,368,108,219,female
8135,121,490,86,57,176,female
8136,119,444,368,109,245,female
8136,121,491,87,52,174,female
8137,119,437,369,113,249,female
8137,121,490,85,54,168,female
8138,119,433,375,118,269,female
8138,121,488,88,53,171,female
8139,119,438,380,109,247,female
8139,121,488,89,51,170,female
8140,119,436,381,112,226,female
8140,121,486,92,56,181,female
8141,119,444,384,102,215,female
8141,121,487,91,55,180,female
8142,119,431,384,116,214,female
8142,121,488,83,57,184,female
8143,119,434,388,112,208,female
8143,121,489,82,59,186,female
8144,119,427,389,115,203,female
8144,121,492,86,57,171,female
8145,119,422,390,116,196,female
8145,121,493,84,58,167,female
8146,119,432,393,106,202,female
8146,121,493,79,59,173,female
8147,119,420,396,121,208,female
8147,121,493,79,61,169,female
8148,119,420,399,120,201,female
8149,119,415,402,122,198,female
8150,119,396,404,131,199,female
8150,121,491,96,58,192,female
8151,119,393,403,134,211,female
8154,121,491,80,52,206,female
8155,121,492,75,54,214,female
8156,121,492,78,55,211,female
8157,121,491,78,57,210,female
8158,121,491,77,58,210,female
8159,121,491,77,56,207,female
8160,121,491,93,51,190,female
8161,121,491,92,51,193,female
8162,121,491,95,50,190,female
8163,121,489,98,50,185,female
8164,121,489,96,50,187,female
8165,121,488,101,51,182,female
8166,121,487,119,47,164,female
8168,121,483,112,50,169,female
8169,121,485,120,49,163,female
8170,121,486,116,48,166,female
8171,121,486,121,48,161,female
8172,121,486,119,48,163,female
8173,121,486,122,47,160,female
8174,121,485,115,47,166,female
8176,121,484,114,48,164,female
8177,121,483,121,50,160,female
8178,121,482,125,50,156,female
8182,121,487,97,47,185,female
8183,121,488,100,47,183,female
8188,121,490,71,49,201,female
8191,121,490,94,49,184,female
8192,121,489,101,49,177,female
8193,121,490,112,47,167,female
8194,121,490,126,44,153,female
8195,121,488,125,45,154,female
8196,121,487,118,47,159,female
8197,121,487,111,46,167,female
8198,121,487,105,44,174,female
8199,121,486,119,45,162,female
8200,121,486,106,46,170,female
8201,121,476,68,53,193,female
8202,121,472,58,52,166,female
8203,121,486,101,44,179,female
8204,121,485,87,46,192,female
8205,121,472,60,54,212,female
8211,121,487,101,44,176,female
8213,121,490,120,41,158,female
8214,121,488,119,42,159,female
8252,121,484,108,49,174,female
8253,121,486,114,46,170,female
8259,121,483,110,50,165,female
8261,121,483,111,50,163,female
8262,121,483,112,50,163,female
8266,121,481,115,56,167,female
8267,121,483,113,50,161,female
8269,121,483,117,52,163,female
8270,121,482,117,53,168,female
8271,121,482,116,52,168,female
8272,121,480,114,56,175,female
8273,121,483,115,51,171,female
8274,121,482,116,51,166,female
8275,121,481,120,50,163,female
8276,121,484,114,49,162,female
8278,121,484,114,49,157,female
8279,121,484,113,48,156,female
8288,121,496,77,49,167,female
8293,121,493,77,50,141,female
8294,121,493,80,50,141,female
8295,121,493,82,48,147,female
8296,121,492,81,51,160,female
8297,121,488,81,53,158,female
8298,121,486,83,55,156,female
8299,121,482,86,54,146,female
8300,121,481,84,60,147,female
8300,126,623,479,98,237,female
8301,121,478,87,56,142,female
8301,126,625,486,96,231,female
8302,121,475,84,53,146,female
8302,126,625,489,96,228,female
8303,121,473,86,53,141,female
8303,126,624,486,98,231,female
8304,121,471,87,55,137,female
8304,126,624,489,99,228,female
8305,121,466,83,59,149,female
8305,126,624,490,100,227,female
8306,126,624,493,100,224,female
8307,121,455,85,56,145,female
8307,126,624,489,100,228,female
8308,121,454,85,50,142,female
8309,121,453,84,50,147,female
8310,121,452,86,52,150,female
8310,126,622,519,104,198,female
8311,121,449,86,50,150,female
8311,126,622,515,103,203,female
8312,121,448,86,51,155,female
8313,121,447,86,52,168,female
8313,126,622,520,102,197,female
8314,121,446,86,52,171,female
8314,126,622,520,102,198,female
8315,121,446,86,52,173,female
8315,126,622,517,102,201,female
8316,121,445,90,50,164,female
8317,121,443,91,52,161,female
8318,121,443,93,51,155,female
8319,121,439,93,52,155,female
8320,121,436,94,54,156,female
8321,121,433,96,57,159,female
8322,121,432,96,57,160,female
8323,121,431,94,60,162,female
8323,126,622,517,103,200,female
8324,121,430,95,61,161,female
8324,126,620,518,106,200,female
8325,121,428,97,61,158,female
8325,126,618,522,109,196,female
8326,121,430,97,59,161,female
8326,126,614,527,113,191,female
8327,126,614,529,113,188,female
8328,126,614,529,114,189,female
8329,126,614,532,114,185,female
8330,126,613,533,116,185,female
8331,126,614,533,115,185,female
8332,126,614,529,114,189,female
8333,126,613,534,116,183,female
8334,126,612,538,116,179,female
8335,126,609,541,119,175,female
8336,126,610,539,117,176,female
8337,121,413,100,65,189,female
8338,121,412,100,67,194,female
8339,121,412,101,69,193,female
8340,121,411,102,68,189,female
8341,121,410,103,67,183,female
8342,121,410,104,66,184,female
8343,121,410,105,64,181,female
8343,126,618,515,107,204,female
8344,121,409,106,62,174,female
8344,126,618,516,106,203,female
8345,121,408,106,62,177,female
8345,126,617,520,106,198,female
8346,121,408,107,62,174,female
8346,126,616,527,108,190,female
8347,121,409,107,61,173,female
8348,121,409,107,62,180,female
8349,121,409,108,62,179,female
8349,126,617,520,106,198,female
8350,121,408,108,62,175,female
8350,126,617,523,107,196,female
8351,121,408,110,59,169,female
8351,126,617,525,106,194,female
8352,121,408,111,58,165,female
8352,126,617,525,106,194,female
8353,121,408,111,61,173,female
8354,121,408,112,61,170,female
8354,126,617,521,106,197,female
8355,121,408,111,63,175,female
8355,126,616,522,107,195,female
8356,121,408,113,63,172,female
8356,126,617,520,107,198,female
8357,121,408,113,61,173,female
8357,126,617,521,106,197,female
8358,121,407,111,60,173,female
8358,126,618,521,106,196,female
8359,121,407,109,64,182,female
8359,126,618,521,105,196,female
8360,121,407,109,59,177,female
8360,126,617,523,106,194,female
8361,121,408,110,58,176,female
8361,126,617,525,107,192,female
8362,121,408,111,59,182,female
8363,121,410,108,61,190,female
8364,121,409,109,60,183,female
8365,121,409,105,62,183,female
8366,121,409,104,64,181,female
8367,121,409,106,66,183,female
8368,121,409,107,69,181,female
8369,121,408,106,70,183,female
8370,121,408,104,73,191,female
8371,121,407,105,68,174,female
8371,126,616,524,107,193,female
8372,121,409,103,71,187,female
8372,126,616,527,105,191,female
8373,121,409,104,72,187,female
8373,126,616,524,106,194,female
8374,121,409,102,72,189,female
8374,126,615,527,106,190,female
8375,121,410,101,71,192,female
8376,121,409,102,71,181,female
8377,121,409,103,72,182,female
8378,121,410,103,72,184,female
8379,121,410,104,73,187,female
8380,121,410,104,72,188,female
8381,121,410,104,72,191,female
8382,121,409,105,73,191,female
8383,121,409,104,73,197,female
8384,121,409,103,73,202,female
8384,127,485,121,41,143,female
8385,121,410,103,72,206,female
8385,127,485,119,40,143,female
8386,121,410,103,71,207,female
8386,127,485,120,41,143,female
8387,121,409,103,71,206,female
8387,127,486,117,40,144,female
8388,121,409,104,71,204,female
8388,127,485,118,41,145,female
8389,121,407,104,73,202,female
8389,127,485,117,41,145,female
8390,121,405,106,73,203,female
8390,127,486,117,40,145,female
8391,121,403,107,74,196,female
8391,127,486,121,40,143,female
8392,121,403,107,74,197,female
8392,127,486,119,40,147,female
8393,121,401,109,75,189,female
8393,127,487,122,39,144,female
8394,121,396,115,74,175,female
8394,127,486,120,40,146,female
8395,121,395,112,77,189,female
8395,127,486,118,40,149,female
8396,121,394,109,79,201,female
8396,127,485,119,41,150,female
8397,121,392,112,80,194,female
8397,127,485,118,41,153,female
8398,121,391,113,80,187,female
8398,127,485,119,40,152,female
8399,121,390,111,80,194,female
8400,121,388,108,84,204,female
8401,121,398,114,75,206,female
8402,121,394,120,80,206,female
8403,121,392,127,81,194,female
8404,121,388,130,83,191,female
8405,121,395,142,78,187,female
8406,121,396,145,77,182,female
8407,121,396,143,78,185,female
8410,121,399,146,77,182,female
8411,121,399,144,77,185,female
8412,121,401,146,75,186,female
8413,121,403,146,73,184,female
8414,121,403,147,73,182,female
8415,121,401,150,75,173,female
8416,121,399,148,79,180,female
8417,121,401,151,77,177,female
8418,121,398,150,80,176,female
8422,121,399,149,81,179,female
8423,121,402,139,78,185,female
8424,121,404,140,76,188,female
8425,121,401,134,75,190,female
8426,121,401,139,79,193,female
8427,121,402,139,77,195,female
8428,121,403,130,75,196,female
8429,121,404,125,74,199,female
8430,121,405,124,72,201,female
8431,121,406,125,71,199,female
8432,121,406,124,71,198,female
8433,121,406,124,70,197,female
8434,121,409,126,65,193,female
8435,121,408,127,67,192,female
8436,121,408,128,68,193,female
8437,121,410,127,64,194,female
8438,121,408,128,63,197,female
8439,121,406,127,66,199,female
8440,121,408,129,64,196,female
8441,121,409,129,64,203,female
8442,121,407,131,65,197,female
8443,121,412,132,65,204,female
8444,121,412,130,69,212,female
8445,121,414,132,69,204,female
8446,121,413,131,74,209,female
8447,121,415,133,75,198,female
8448,121,415,129,74,209,female
8449,121,416,133,74,204,female
8450,121,417,136,73,198,female
8451,121,415,133,69,211,female
8452,121,415,132,71,212,female
8453,121,416,135,72,196,female
8454,121,416,137,73,190,female
8455,121,417,135,70,188,female
8456,121,419,138,70,181,female
8457,121,421,140,69,183,female
8458,121,422,140,71,183,female
8459,121,423,139,70,183,female
8460,121,426,139,67,190,female
8460,127,483,127,42,151,female
8461,121,423,138,74,195,female
8462,121,423,138,77,194,female
8463,121,427,137,78,191,female
8464,121,431,138,81,188,female
8465,121,431,137,86,207,female
8466,121,432,138,90,216,female
8467,121,436,138,91,212,female
8468,121,435,141,95,204,female
8469,121,435,140,95,199,female
8470,121,436,137,97,200,female
8471,121,447,132,92,201,female
8472,121,451,134,89,202,female
8473,121,452,134,89,200,female
8474,121,454,128,85,208,female
8475,121,456,127,85,210,female
8476,121,459,133,81,206,female
8477,121,462,139,77,202,female
8478,121,462,140,77,201,female
8479,121,464,141,74,201,female
8480,121,467,138,71,204,female
8481,121,467,140,69,204,female
8482,121,468,141,69,205,female
8483,121,468,141,68,207,female
8484,121,468,140,69,218,female
8485,121,470,144,66,220,female
8486,121,471,152,65,217,female
8487,121,472,154,65,218,female
8488,121,473,151,66,222,female
8489,121,473,152,68,221,female
8490,121,474,155,68,220,female
8491,121,474,155,69,216,female
8492,121,474,151,71,227,female
8492,126,625,523,105,197,female
8493,121,474,151,71,227,female
8493,126,625,523,105,197,female
8494,121,475,151,69,228,female
8494,126,625,521,104,199,female
8495,121,477,149,67,234,female
8495,126,625,522,105,198,female
8496,121,477,152,68,229,female
8496,126,623,526,107,193,female
8497,121,477,155,68,226,female
8497,126,627,526,103,193,female
8498,121,475,157,70,230,female
8498,126,630,524,102,195,female
8499,121,476,155,71,235,female
8499,126,631,522,101,198,female
8500,121,477,160,71,235,female
8501,121,478,169,72,211,female
8502,121,478,170,77,207,female
8503,121,481,168,79,215,female
8504,121,481,168,78,216,female
8505,121,481,167,79,219,female
8506,121,481,170,80,221,female
8507,121,480,172,83,219,female
8508,121,480,173,84,219,female
8509,121,481,174,82,219,female
8509,126,642,530,93,189,female
8510,121,482,175,80,221,female
8510,126,641,528,93,191,female
8511,121,482,180,80,216,female
8511,126,643,528,92,191,female
8512,121,482,178,80,225,female
8513,121,483,187,77,215,female
8514,121,485,187,75,213,female
8515,121,485,188,75,220,female
8516,121,487,190,76,218,female
8517,121,488,189,74,212,female
8518,121,492,187,74,220,female
8519,121,492,189,75,219,female
8520,121,491,191,77,215,female
8521,121,493,191,75,218,female
8522,121,494,192,77,217,female
8523,121,492,193,82,221,female
8524,121,491,194,85,221,female
8525,121,492,196,85,225,female
8526,121,493,196,87,229,female
8527,121,495,197,85,235,female
8528,121,495,198,84,232,female
8529,121,495,200,83,242,female
8530,121,493,202,83,245,female
8531,121,493,204,82,242,female
8532,121,495,204,80,246,female
8533,121,493,206,81,243,female
8534,121,492,208,79,246,female
8535,121,491,211,79,246,female
8536,121,489,215,80,244,female
8537,121,488,215,80,244,female
8538,121,488,215,79,244,female
8539,121,486,215,80,244,female
8540,121,483,220,83,240,female
8541,121,478,225,90,238,female
8542,121,473,226,94,237,female
8543,121,470,227,95,240,female
8544,121,467,228,99,241,female
8545,121,466,230,99,238,female
8546,121,462,229,102,239,female
8547,121,461,229,102,244,female
8548,121,459,229,105,246,female
8549,121,458,233,107,242,female
8550,121,456,235,105,239,female
8551,121,452,239,109,234,female
8552,121,453,240,104,238,female
8553,121,452,240,102,240,female
8554,121,448,240,105,251,female
8555,121,448,241,105,255,female
8556,121,449,240,104,266,female
8557,121,451,240,101,269,female
8558,121,450,240,99,274,female
8559,121,446,242,103,281,female
8559,126,641,531,92,187,female
8560,121,442,243,106,284,female
8560,126,641,534,92,184,female
8561,121,440,245,109,283,female
8561,126,639,534,92,183,female
8562,121,439,247,109,283,female
8562,126,639,532,90,185,female
8563,121,434,249,114,287,female
8563,126,638,531,90,187,female
8564,121,434,249,114,289,female
8564,126,637,530,91,188,female
8565,121,437,252,111,286,female
8565,126,636,532,91,185,female
8566,121,435,255,114,283,female
8566,126,635,534,90,183,female
8567,121,439,259,110,275,female
8567,126,635,536,88,181,female
8568,121,439,261,110,274,female
8569,121,442,263,107,273,female
8570,121,447,267,102,262,female
8570,126,625,543,99,173,female
8571,121,453,270,96,263,female
8571,126,623,543,102,173,female
8572,121,454,271,93,260,female
8572,126,622,546,102,170,female
8573,121,458,273,90,253,female
8573,126,622,547,101,169,female
8574,121,459,273,86,250,female
8574,126,621,548,99,167,female
8575,121,458,273,88,242,female
8575,126,620,544,98,170,female
8576,121,458,274,88,246,female
8577,121,455,275,92,244,female
8578,121,455,276,90,248,female
8579,121,454,278,90,244,female
8580,121,454,277,89,245,female
8581,121,454,278,86,247,female
8582,121,452,278,86,248,female
8583,121,452,280,85,245,female
8584,121,451,280,85,250,female
8585,121,448,282,87,247,female
8586,121,448,284,89,242,female
8587,121,446,287,90,246,female
8588,121,444,288,90,246,female
8589,121,442,290,92,246,female
8590,121,442,294,93,244,female
8591,121,441,295,93,244,female
8592,121,439,296,96,249,female
8593,121,437,298,97,248,female
8594,121,433,301,101,245,female
8595,121,431,302,102,246,female
8596,121,429,301,104,251,female
8597,121,425,301,108,253,female
8598,121,423,300,107,252,female
8599,121,417,301,111,251,female
8600,121,415,300,111,254,female
8601,121,411,298,116,253,female
8602,121,411,299,110,256,female
8603,121,408,303,113,247,female
8604,121,400,306,116,251,female
8605,121,399,306,108,256,female
8606,121,399,309,99,257,female
8607,121,395,307,103,262,female
8608,121,392,309,105,260,female
8609,121,390,311,108,258,female
8610,121,389,310,106,255,female
8611,121,385,314,106,252,female
8612,121,382,316,102,247,female
8613,121,379,315,102,261,female
8614,121,376,319,104,264,female
8615,121,376,321,100,273,female
8616,121,373,320,103,281,female
8617,121,373,325,106,273,female
9001,131,488,132,41,153,female
9002,131,487,128,41,158,female
9003,131,487,128,42,158,female
9004,131,487,128,42,158,female
