frame,track id,x,y,w,h,gender
20730,148,716,93,59,172,female
20731,148,717,90,60,176,female
20732,148,719,88,61,179,female
20734,148,727,87,61,182,female
20735,148,727,85,60,181,female
20736,148,730,84,59,181,female
20737,148,730,84,59,178,female
20738,148,735,85,54,176,female
20739,148,738,83,54,176,female
20740,148,743,85,47,160,female
20741,148,744,84,50,162,female
20742,148,748,85,46,168,female
20744,146,748,83,43,168,female
20867,150,524,34,42,126,
20888,150,452,45,43,123,
20889,150,452,48,42,122,
20890,150,450,47,40,126,
20891,150,448,48,40,123,
20892,150,445,47,41,124,
20893,150,448,45,39,117,
20902,150,419,46,40,128,
20903,150,417,48,41,124,
20904,150,417,48,42,124,
20905,150,416,50,43,124,
20906,150,414,52,45,125,
20907,150,412,52,46,124,
20908,150,410,51,48,124,
20909,150,406,52,43,123,
20926,152,425,39,39,113,
20927,152,423,39,43,117,
20928,152,422,36,45,121,
20929,152,420,40,43,117,
20930,152,420,39,43,114,
20931,152,419,40,45,117,
20932,152,421,37,39,117,
20933,152,419,39,37,114,
20935,152,420,38,35,104,
20937,152,412,35,40,106,
21284,153,533,1,27,56,
21285,153,532,1,28,56,
21286,153,533,1,27,56,
21287,153,533,1,27,56,
21288,153,534,1,25,54,
21289,153,534,1,24,56,
22159,164,486,122,44,156,female
22160,164,487,127,43,152,female
22161,164,486,128,45,152,female
22162,164,485,125,45,155,female
22163,164,486,110,44,170,female
22164,164,485,113,46,166,female
22165,164,485,121,45,160,female
22166,164,486,102,46,178,female
22167,164,486,77,46,204,female
22168,164,488,65,51,208,female
22169,164,489,64,50,212,female
22170,164,488,81,45,198,female
22171,164,488,101,44,178,female
22172,164,488,108,44,171,female
22173,164,485,111,49,167,female
22174,164,484,115,48,163,female
22175,164,483,121,47,158,female
22176,164,485,129,46,154,female
22177,164,486,130,45,153,female
22178,164,486,128,45,154,female
22179,164,487,126,45,156,female
22180,164,487,125,46,156,female
22214,165,630,58,37,123,female
22215,165,631,55,38,126,female
22216,165,630,54,40,125,female
22217,165,632,53,39,126,female
22218,165,633,54,39,126,female
22219,165,636,53,39,132,female
22220,165,640,51,39,134,female
22221,165,642,55,39,128,female
22222,165,643,54,44,130,female
22223,165,644,54,46,128,female
22224,165,647,51,49,133,female
22230,165,656,52,52,134,female
22231,165,660,52,48,134,female
22232,165,664,52,46,132,female
22233,165,666,54,45,127,female
22234,165,669,55,45,127,female
22235,165,673,53,45,138,female
22236,165,676,54,44,150,female
22237,165,679,55,41,146,female
22238,165,680,53,42,146,female
22239,165,681,53,44,147,female
22240,165,682,52,49,145,female
22241,165,686,52,43,142,female
22255,165,743,36,48,152,female
22256,165,744,35,50,160,female
22257,165,742,34,51,161,female
22258,165,740,38,49,153,female
22259,165,741,37,50,156,female
22260,165,742,38,51,155,female
22261,165,743,37,53,158,female
22262,165,745,36,51,159,female
22263,165,748,34,52,163,female
22464,170,426,0,26,51,
22465,170,425,0,26,51,
22466,170,426,0,25,51,
22467,170,425,0,25,52,
22468,170,425,0,25,51,
22469,170,425,0,26,51,
22470,170,425,0,26,52,
22471,170,425,1,26,51,
22472,170,424,1,27,51,
22473,170,422,0,28,53,
22734,172,426,1,25,50,
22735,172,426,1,25,50,
22736,172,427,1,25,50,
22737,172,427,1,24,50,
22738,172,426,1,26,49,
22744,172,425,1,26,51,
22750,172,425,0,24,51,
22770,172,425,0,27,54,
22771,172,425,0,27,54,
22772,172,425,1,27,54,
22773,172,425,1,26,54,
22774,172,424,0,28,55,
22775,172,424,1,26,53,
23421,178,702,95,52,165,female
23422,178,700,96,53,161,female
23423,178,697,98,58,164,female
23425,178,691,99,62,178,female
23427,178,688,96,61,180,female
23428,178,686,100,63,179,female
23429,178,681,100,64,176,female
23430,178,681,99,61,180,female
23431,178,681,99,62,186,female
23432,178,680,102,58,177,female
23433,178,678,101,61,186,female
23434,178,678,104,60,183,female
23435,178,676,106,61,188,female
23436,178,675,107,63,183,female
23437,178,673,108,62,185,female
23438,178,671,110,64,182,female
23439,178,672,112,61,182,female
23440,178,669,112,64,184,female
23441,178,671,113,59,183,female
23442,178,669,113,61,182,female
23443,178,670,114,59,182,female
23444,178,669,115,60,182,female
23445,178,668,117,61,180,female
23446,178,668,117,59,179,female
23447,178,665,119,62,179,female
23448,178,665,120,59,179,female
23449,178,663,121,59,177,female
23450,178,661,122,59,179,female
23451,178,659,123,62,176,female
23452,178,658,128,62,173,female
23453,178,657,127,63,178,female
23454,178,652,128,66,181,female
23455,178,649,130,67,180,female
23456,178,648,131,65,181,female
23457,178,645,130,68,185,female
23458,178,642,130,66,187,female
23459,178,641,130,66,195,female
23460,178,640,132,64,194,female
23461,178,637,133,66,194,female
23462,178,638,134,61,192,female
23463,178,636,135,63,194,female
23464,178,635,138,62,191,female
23465,178,634,138,62,199,female
23466,178,633,139,61,198,female
23466,179,697,124,60,182,female
23467,178,630,141,62,198,female
23467,179,698,129,58,187,female
23468,178,628,145,63,193,female
23468,179,698,131,55,180,female
23469,178,627,146,63,193,female
23469,179,696,133,58,185,female
23470,178,625,147,65,187,female
23470,179,693,132,61,192,female
23471,178,627,151,60,186,female
23471,179,692,134,62,195,female
23472,178,625,151,63,194,female
23472,179,689,135,63,195,female
23473,178,623,151,64,191,female
23473,179,686,135,65,195,female
23474,178,622,151,64,192,female
23474,179,686,137,63,196,female
23475,178,620,152,64,186,female
23475,179,684,136,65,199,female
23476,178,616,154,65,193,female
23476,179,683,138,66,199,female
23477,178,615,157,66,185,female
23477,179,684,138,65,199,female
23478,178,615,160,66,181,female
23478,179,681,138,70,198,female
23479,178,617,160,66,180,female
23479,179,679,141,71,199,female
23480,178,613,160,69,187,female
23480,179,679,143,69,196,female
23481,178,615,162,68,192,female
23481,179,678,145,68,195,female
23482,178,614,162,68,205,female
23482,179,678,144,69,199,female
23483,178,609,164,70,196,female
23483,179,672,145,73,207,female
23484,178,602,166,72,197,female
23484,179,669,148,78,204,female
23485,178,601,169,72,195,female
23485,179,666,149,79,210,female
23486,178,599,170,75,194,female
23486,179,668,153,75,205,female
23487,178,600,171,71,186,female
23487,179,666,154,76,209,female
23488,178,598,171,71,190,female
23488,179,663,153,78,209,female
23489,178,595,171,69,186,female
23489,179,662,155,78,211,female
23490,178,594,173,69,186,female
23490,179,662,159,78,213,female
23491,178,593,173,65,185,female
23491,179,662,160,78,212,female
23492,178,589,177,67,186,female
23492,179,660,162,80,213,female
23493,178,585,176,70,202,female
23493,179,659,162,78,213,female
23494,178,584,178,72,209,female
23494,179,659,163,78,211,female
23495,178,584,179,72,195,female
23495,179,659,164,77,209,female
23496,178,583,182,73,205,female
23496,179,659,165,78,211,female
23497,178,581,182,72,212,female
23497,179,663,168,72,209,female
23498,178,579,183,71,212,female
23498,179,661,170,72,206,female
23499,178,578,184,72,214,female
23499,179,659,173,72,207,female
23500,178,577,187,73,225,female
23500,179,655,174,74,207,female
23501,178,576,187,74,231,female
23501,179,657,175,71,205,female
23502,178,574,190,76,243,female
23502,179,654,177,74,200,female
23503,178,571,190,78,246,female
23503,179,651,177,78,206,female
23504,178,568,191,78,242,female
23504,179,649,178,80,210,female
23505,178,569,194,74,214,female
23505,179,646,179,81,221,female
23506,178,566,196,76,227,female
23506,179,647,181,78,221,female
23507,178,564,197,78,239,female
23507,179,649,183,76,221,female
23508,178,563,199,72,227,female
23508,179,646,186,78,229,female
23509,178,560,201,77,227,female
23509,179,640,188,82,257,female
23510,178,558,202,77,224,female
23510,179,637,190,83,249,female
23511,178,559,204,73,207,female
23511,179,635,192,84,229,female
23512,178,558,206,73,205,female
23512,179,630,192,88,234,female
23513,179,632,191,86,243,female
23514,179,628,194,88,242,female
23515,178,550,215,75,202,female
23515,179,629,193,86,254,female
23516,178,548,214,75,227,female
23516,179,628,196,85,244,female
23517,178,547,214,80,240,female
23517,179,628,197,85,260,female
23518,178,542,217,78,232,female
23518,179,628,196,83,267,female
23519,178,541,220,77,220,female
23519,179,629,199,79,260,female
23520,179,625,202,79,271,female
23521,178,532,229,88,247,female
23521,179,623,203,81,271,female
23522,178,527,229,90,244,female
23522,179,623,208,79,263,female
23523,178,526,231,92,246,female
23523,179,618,210,85,261,female
23524,178,525,232,90,237,female
23524,179,616,213,85,253,female
23525,179,621,216,81,247,female
23526,178,519,235,83,230,female
23526,179,619,218,82,256,female
23527,179,618,220,83,253,female
23528,179,616,221,86,256,female
23529,179,617,223,85,248,female
23530,178,516,246,90,242,female
23530,179,617,227,85,256,female
23531,178,513,245,84,224,female
23531,179,616,231,86,259,female
23532,178,512,245,82,234,female
23532,179,618,234,84,258,female
23533,178,511,246,82,236,female
23533,179,619,239,81,260,female
23534,178,509,247,83,237,female
23534,179,619,240,80,260,female
23535,178,508,248,83,228,female
23535,179,619,240,78,243,female
23536,178,506,248,82,228,female
23536,179,620,247,75,217,female
23537,178,504,246,83,233,female
23537,179,619,242,79,234,female
23538,178,501,246,83,238,female
23538,179,619,239,80,268,female
23539,178,504,248,76,198,female
23539,179,618,238,78,273,female
23540,178,503,246,74,216,female
23540,179,618,245,82,238,female
23541,178,498,247,82,241,female
23543,178,496,247,78,251,female
23544,178,494,248,75,262,female
23545,178,490,248,80,261,female
23546,178,485,246,84,278,female
23547,178,483,245,83,272,female
23548,178,479,245,85,275,female
23549,178,479,244,85,275,female
23550,178,476,247,87,271,female
23551,178,472,249,87,283,female
23552,178,472,245,85,281,female
23553,178,469,249,89,285,female
23554,178,468,251,87,280,female
23555,178,467,251,87,290,female
23556,178,464,256,90,298,female
23557,178,461,260,91,291,female
23558,178,460,259,92,294,female
23559,178,457,262,95,283,female
23560,178,456,262,93,285,female
23561,178,455,262,87,296,female
23562,178,453,262,90,295,female
23563,178,454,264,88,290,female
23564,178,454,266,88,282,female
23565,178,454,268,87,285,female
23566,178,455,269,85,290,female
23567,178,453,267,87,295,female
23568,178,451,270,93,299,female
23568,179,548,289,80,253,female
23569,178,450,268,96,310,female
23569,179,550,295,83,253,female
23570,178,450,268,96,304,female
23570,179,548,298,83,250,female
23571,178,450,266,92,294,female
23572,178,450,266,92,292,female
23573,178,450,269,97,284,female
23574,178,450,270,97,275,female
23575,178,450,270,93,277,female
23576,178,451,270,90,278,female
23577,178,451,270,92,281,female
23578,178,453,269,91,275,female
23579,178,453,269,94,273,female
23580,178,452,266,96,288,female
23581,178,452,268,92,282,female
23582,178,452,269,91,280,female
23583,178,449,266,94,280,female
23584,178,450,272,88,268,female
23585,178,449,265,91,282,female
23586,178,449,264,93,280,female
23587,178,449,263,90,266,female
23588,178,448,261,91,280,female
23589,178,448,264,91,268,female
23590,178,453,267,96,270,female
23591,178,455,272,92,270,female
23592,178,455,272,88,265,female
23593,178,454,270,85,267,female
23594,178,453,267,89,241,female
23595,178,455,264,89,250,female
23596,178,458,258,92,277,female
23597,178,459,258,91,271,female
23598,178,459,258,97,282,female
23599,178,459,276,96,279,female
23600,178,462,275,97,293,female
23613,178,487,251,107,277,female
23614,178,485,252,110,282,female
23615,178,484,262,122,341,female
23616,178,484,260,120,343,female
23617,178,488,256,110,340,female
23618,178,487,263,109,331,female
23619,178,489,260,106,345,female
23620,178,488,253,105,360,female
23621,178,492,250,101,343,female
23622,178,498,254,96,313,female
23623,178,495,253,98,336,female
23624,178,497,256,97,319,female
23625,178,498,258,97,322,female
23626,178,496,259,99,327,female
23627,178,499,259,96,337,female
23628,178,496,260,102,336,female
23629,178,497,261,100,333,female
23630,178,500,262,96,319,female
23631,178,500,265,93,312,female
23632,178,503,266,91,316,female
23633,178,503,270,90,298,female
23634,178,506,268,88,295,female
23635,178,507,271,87,298,female
23636,178,506,270,88,298,female
23637,178,508,271,91,292,female
23638,178,509,270,91,285,female
23639,178,510,272,90,279,female
23640,178,514,271,87,273,female
23641,178,516,273,86,272,female
23642,178,518,275,86,263,female
23643,178,531,285,94,260,female
23644,178,533,286,91,260,female
23645,178,532,285,92,266,female
23646,178,533,282,92,268,female
23647,178,534,282,94,267,female
23648,178,535,284,95,266,female
23649,178,537,285,97,260,female
23650,178,540,286,93,256,female
23651,178,541,283,95,261,female
23652,178,542,281,95,256,female
23653,178,541,278,98,250,female
23654,178,543,280,96,250,female
23655,178,543,279,99,247,female
23656,178,545,279,98,247,female
23657,178,544,277,100,252,female
23658,178,544,276,101,255,female
23659,178,544,276,101,259,female
23660,178,542,274,102,258,female
23661,178,541,274,102,261,female
23662,178,541,274,102,260,female
23663,178,540,275,103,261,female
23664,178,540,274,103,263,female
23665,178,540,274,102,261,female
23666,178,540,273,102,257,female
23667,178,539,273,103,260,female
23668,178,541,274,101,260,female
23669,178,541,273,101,263,female
23670,178,541,271,103,267,female
23671,178,539,272,105,262,female
23672,178,539,270,103,262,female
23673,178,539,272,104,264,female
23674,178,538,271,104,267,female
23675,178,536,271,105,268,female
23676,178,534,270,101,278,female
23677,178,535,271,98,278,female
23678,178,536,273,97,277,female
23679,178,537,275,99,278,female
23680,178,538,276,98,285,female
23681,178,536,276,99,282,female
23682,178,535,276,98,282,female
23683,178,533,277,100,281,female
23684,178,534,276,97,283,female
23685,178,534,276,96,281,female
23686,178,535,275,93,279,female
23687,178,534,276,90,270,female
23688,178,534,277,88,262,female
23689,178,535,280,87,259,female
23690,178,534,279,88,257,female
23691,178,535,281,89,248,female
23692,178,537,282,89,258,female
23693,178,533,280,89,259,female
23694,178,532,280,89,256,female
23695,178,528,278,89,260,female
23696,178,527,278,93,260,female
23697,178,526,278,92,258,female
23698,178,527,281,92,262,female
23699,178,524,278,94,268,female
23700,178,526,281,95,268,female
23701,178,527,279,93,273,female
23709,185,431,4,35,78,
23710,185,427,3,39,78,
23711,185,426,3,39,78,
23712,185,425,4,39,79,
23713,185,422,3,39,79,
23714,185,422,4,37,78,
23715,185,416,4,41,79,
23717,178,518,278,88,256,female
23718,178,518,278,87,262,female
23719,178,517,277,88,271,female
23720,178,517,276,89,281,female
23721,178,517,275,91,281,female
23722,178,518,276,89,278,female
23723,178,518,276,89,279,female
23724,178,518,275,90,282,female
23725,178,524,277,92,276,female
23726,178,527,278,94,269,female
23727,178,527,277,93,272,female
23728,178,529,277,91,267,female
23729,178,529,277,91,269,female
23730,178,530,277,90,269,female
23731,178,529,276,90,272,female
23732,178,529,277,90,267,female
23733,178,528,277,90,266,female
23734,178,529,277,90,266,female
23735,178,529,278,90,264,female
23736,178,530,279,90,264,female
23737,178,530,279,91,264,female
23738,178,529,279,94,264,female
23739,178,529,279,94,263,female
23740,178,529,280,95,265,female
23741,178,530,281,96,263,female
23742,178,532,282,94,258,female
23743,178,532,282,95,261,female
23744,178,532,281,92,261,female
23745,178,533,281,92,262,female
23746,178,534,282,91,254,female
23747,178,534,282,90,255,female
23748,178,534,281,90,254,female
23749,178,534,281,88,250,female
23750,178,533,280,86,246,female
23751,178,534,279,92,261,female
23752,178,534,280,92,260,female
23753,178,534,280,92,257,female
23754,178,534,279,92,255,female
23755,178,534,280,93,254,female
23756,178,534,280,93,253,female
23757,178,534,280,93,253,female
23758,178,534,280,92,253,female
23759,178,533,279,94,259,female
23760,178,533,279,95,260,female
23761,178,533,279,95,259,female
23762,178,534,280,93,257,female
23763,178,533,279,95,263,female
23764,178,533,279,95,265,female
23765,178,533,279,94,262,female
23766,178,534,279,93,262,female
23767,178,534,279,94,265,female
23768,178,534,279,94,266,female
23769,178,533,279,95,268,female
23769,186,524,10,34,97,female
23770,178,533,279,97,268,female
23771,178,533,278,95,266,female
23772,178,532,279,96,270,female
23773,178,533,278,96,269,female
23774,178,533,278,97,267,female
23775,178,532,279,95,270,female
23776,178,534,278,90,261,female
23777,178,534,279,90,260,female
23778,178,533,278,90,261,female
23779,178,533,278,90,258,female
23780,178,533,278,90,258,female
23781,178,533,278,90,257,female
23782,178,533,278,91,257,female
23783,178,532,277,92,262,female
23784,178,533,278,94,262,female
23785,178,533,278,96,266,female
23786,178,534,278,95,268,female
23786,186,490,20,34,89,female
23787,178,534,278,92,263,female
23788,178,533,278,92,261,female
23789,178,533,278,91,260,female
23790,178,534,278,91,261,female
23791,178,535,280,93,261,female
23792,178,535,280,92,266,female
23793,178,534,280,94,269,female
23794,178,534,280,93,269,female
23795,178,535,280,92,270,female
23796,178,535,281,91,270,female
23797,178,535,281,92,268,female
23798,178,534,280,92,265,female
23799,178,532,280,92,271,female
23799,186,455,28,36,102,female
23800,178,533,280,94,268,female
23800,186,455,29,37,101,female
23801,178,535,282,95,272,female
23802,178,536,282,94,267,female
23803,178,537,282,92,267,female
23804,178,537,282,91,267,female
23805,178,536,283,95,271,female
23806,178,534,282,96,274,female
23807,178,534,283,97,266,female
23808,178,534,282,101,271,female
23809,178,534,283,103,277,female
23810,178,533,281,103,274,female
23811,178,534,281,102,277,female
23812,178,535,281,100,284,female
23813,178,536,281,99,288,female
23814,178,538,281,97,290,female
23815,178,538,282,100,291,female
23816,178,534,280,103,286,female
23821,178,536,286,100,285,female
23822,178,537,287,101,279,female
23823,178,535,286,102,276,female
23824,178,536,286,100,275,female
23825,178,536,286,98,276,female
23826,178,531,280,97,269,female
23827,178,531,280,94,269,female
23828,178,530,278,94,270,female
23829,178,532,279,92,274,female
23830,178,532,279,95,270,female
23831,178,532,279,94,276,female
23832,178,531,277,91,274,female
23833,178,534,281,91,273,female
23834,178,534,280,89,268,female
23835,178,534,280,90,273,female
23836,178,537,281,87,271,female
23836,187,438,401,124,251,female
23837,178,537,281,86,274,female
23837,187,436,405,124,241,female
23838,187,439,402,124,247,female
23839,178,541,287,87,264,female
23839,187,441,401,122,242,female
23840,178,541,288,87,267,female
23841,178,541,289,86,269,female
23842,187,430,402,127,235,female
23843,187,431,381,123,258,female
23845,178,531,282,91,285,female
23846,178,539,288,86,271,female
23847,178,538,289,87,268,female
23848,178,537,287,87,271,female
23849,178,536,287,89,281,female
23850,178,533,288,95,296,female
23850,187,424,391,123,258,female
23852,178,540,289,88,275,female
23853,178,538,287,90,269,female
23854,178,540,288,89,267,female
23855,178,541,290,88,267,female
23856,178,540,288,86,266,female
23857,178,536,286,88,270,female
23858,178,536,287,89,279,female
23859,178,531,283,93,287,female
23859,187,432,398,114,242,female
23860,178,532,281,91,288,female
23860,187,433,399,113,247,female
23861,178,531,279,91,284,female
23861,187,424,406,128,260,female
23862,178,528,274,92,289,female
23862,187,430,402,119,242,female
23863,178,530,278,93,287,female
23863,187,436,399,114,234,female
23864,178,531,278,90,283,female
23864,187,437,394,115,242,female
23865,178,530,275,92,286,female
23865,187,434,392,119,251,female
23866,178,530,276,93,284,female
23866,187,432,391,120,255,female
23867,178,532,276,92,292,female
23867,187,430,393,123,253,female
23868,178,534,278,93,285,female
23868,187,426,390,128,267,female
23869,187,425,388,130,264,female
23870,187,422,394,136,269,female
23871,178,530,281,94,292,female
23871,187,423,395,135,268,female
23872,178,528,280,94,288,female
23872,187,420,388,138,289,female
23873,178,517,269,89,305,female
23873,187,424,398,136,278,female
23874,187,423,390,137,269,female
23875,187,429,388,130,266,female
23876,187,428,388,127,292,female
23877,187,431,388,125,292,female
23878,187,437,387,122,266,female
23879,187,436,385,124,266,female
23880,187,440,384,120,258,female
23881,187,441,379,120,258,female
23882,178,510,272,84,293,female
23882,187,445,377,114,273,female
23883,178,510,273,84,291,female
23883,187,447,377,113,274,female
23884,178,508,273,83,293,female
23884,187,448,375,111,277,female
23885,178,509,272,84,296,female
23885,187,450,373,107,270,female
23886,178,510,271,83,293,female
23886,187,450,371,108,288,female
23887,178,511,268,83,275,female
23887,187,451,367,111,289,female
23888,178,510,271,83,282,female
23888,187,450,366,111,294,female
23889,178,509,271,83,277,female
23889,187,452,368,110,288,female
23890,178,506,271,82,283,female
23890,187,445,363,120,319,female
23891,178,507,272,81,284,female
23891,187,451,363,113,276,female
23892,178,510,271,86,281,female
23892,187,451,366,119,267,female
23893,178,511,269,86,280,female
23893,187,451,367,124,263,female
23894,178,511,266,81,275,female
23894,187,455,364,123,257,female
23895,178,510,266,80,268,female
23895,187,455,365,120,255,female
23896,187,455,363,122,258,female
23897,187,456,364,128,258,female
23898,187,456,366,123,258,female
23899,187,456,368,118,259,female
23900,187,454,370,118,254,female
23901,187,450,374,124,248,female
23902,187,458,376,110,248,female
23903,178,506,267,86,281,female
23903,187,455,371,112,252,female
23904,178,503,263,83,278,female
23904,187,456,368,113,254,female
23905,178,503,261,90,257,female
23905,187,447,375,121,254,female
23906,178,500,262,95,255,female
23906,187,443,374,124,255,female
23907,178,497,263,97,274,female
23907,187,444,373,123,257,female
23908,178,493,262,97,280,female
23908,187,449,369,118,257,female
23909,178,496,262,93,284,female
23909,187,464,331,114,286,female
23910,178,495,263,97,287,female
23910,187,455,366,110,258,female
23911,178,496,263,101,291,female
23911,187,464,373,100,247,female
23912,178,501,265,97,285,female
23912,187,466,371,101,256,female
23913,178,497,259,101,309,female
23913,187,458,374,108,263,female
23914,178,496,262,103,290,female
23914,187,451,378,116,257,female
23915,178,494,262,107,289,female
23915,187,450,383,119,248,female
23916,178,494,262,107,288,female
23916,187,450,380,119,254,female
23917,178,496,263,108,283,female
23917,187,453,376,114,254,female
23918,178,492,263,113,290,female
23918,187,454,371,111,253,female
23919,178,491,263,115,290,female
23919,187,454,373,110,247,female
23920,178,471,258,133,319,female
23920,187,450,373,114,249,female
23921,178,477,260,126,315,female
23921,187,447,370,116,252,female
23922,178,473,258,132,321,female
23922,187,446,368,117,253,female
23923,178,476,254,131,326,female
23924,178,475,249,136,335,female
23925,178,478,252,139,320,female
23926,178,478,246,137,342,female
23927,178,479,245,137,341,female
23928,178,476,245,140,335,female
23929,178,476,246,140,336,female
23930,178,481,245,138,329,female
23931,178,474,245,145,335,female
23932,178,478,255,143,315,female
23933,178,474,257,146,311,female
23934,178,477,247,142,337,female
23935,178,474,256,145,327,female
23936,178,482,256,138,313,female
23937,178,490,255,130,306,female
23938,178,490,254,131,309,female
23939,178,499,259,121,277,female
23940,178,500,258,120,285,female
23941,178,505,258,115,283,female
23942,178,503,259,117,280,female
23943,178,507,260,112,272,female
23944,178,510,258,109,280,female
23945,178,511,259,114,283,female
23946,178,511,259,114,281,female
23947,178,513,261,112,271,female
23947,187,417,406,114,271,female
23948,178,513,263,110,257,female
23949,178,514,264,109,252,female
23950,178,513,264,110,248,female
23950,187,416,418,114,259,female
23951,178,514,262,117,262,female
23951,187,414,421,112,267,female
23952,178,513,262,118,262,female
23952,187,415,422,110,268,female
23953,178,515,263,116,261,female
23953,187,416,423,111,264,female
23954,178,513,262,117,261,female
23954,187,415,424,112,263,female
23955,178,513,263,117,266,female
23955,187,415,422,112,267,female
23956,178,512,261,117,274,female
23956,187,416,424,111,262,female
23957,178,510,259,120,284,female
23957,187,416,424,111,261,female
23958,178,512,261,116,274,female
23958,187,416,425,112,249,female
23959,178,509,261,120,275,female
23959,187,416,425,112,255,female
23960,178,508,261,118,271,female
23960,187,417,427,111,243,female
23961,178,507,262,119,260,female
23961,187,418,426,112,254,female
23962,178,508,262,118,263,female
23962,187,416,425,115,245,female
23963,178,506,261,122,267,female
23963,187,416,423,116,243,female
23964,178,507,261,120,268,female
23964,187,416,424,116,230,female
23965,178,507,264,119,261,female
23965,187,416,422,115,235,female
23966,178,511,265,115,257,female
23966,187,416,413,118,245,female
23967,178,515,267,110,254,female
23967,187,417,410,116,258,female
23968,178,514,266,111,274,female
23968,187,418,405,117,268,female
23969,178,516,267,95,260,female
23969,187,420,400,115,278,female
23970,178,518,266,94,250,female
23970,187,419,398,113,287,female
23971,178,518,266,103,261,female
23971,187,419,401,113,266,female
23972,178,523,271,105,274,female
23972,187,420,403,114,254,female
23973,178,525,276,104,266,female
23973,187,420,396,116,285,female
23974,178,523,276,110,276,female
23974,187,421,400,113,291,female
23975,178,519,277,110,283,female
23975,187,421,396,108,294,female
23976,178,513,277,95,277,female
23977,178,516,272,92,272,female
23978,178,513,274,95,282,female
23979,178,513,273,95,273,female
23980,178,517,270,91,260,female
23981,178,513,273,94,280,female
23982,178,516,270,91,264,female
23983,178,517,270,90,264,female
23984,178,516,272,91,275,female
23985,178,518,270,89,262,female
23986,178,517,272,91,278,female
23987,178,516,273,91,280,female
23988,178,518,270,90,267,female
23989,178,518,271,90,265,female
23990,178,518,269,92,270,female
23991,178,518,270,91,260,female
23992,178,518,270,89,263,female
23993,178,517,270,90,263,female
23993,189,453,55,36,103,female
23994,178,517,271,89,252,female
23994,189,453,56,38,104,female
23995,178,518,270,90,255,female
23995,189,452,55,35,99,female
23996,178,518,271,89,253,female
23996,189,451,53,35,98,female
23997,178,517,271,87,248,female
23998,178,518,268,89,249,female
23998,189,449,52,35,102,female
23999,178,518,265,91,263,female
24000,178,518,267,90,257,female
24000,189,451,47,37,110,female
24001,178,518,265,93,257,female
24001,189,456,44,37,112,female
24002,178,519,265,92,264,female
24002,189,455,43,41,112,female
24003,178,519,264,91,261,female
24003,189,450,43,46,116,female
24004,178,519,265,90,252,female
24004,189,451,42,45,115,female
24005,178,521,267,95,265,female
24005,187,458,390,116,239,female
24006,178,522,269,96,266,female
24006,187,455,387,121,237,female
24006,189,454,45,41,108,female
24007,178,520,265,88,241,female
24007,187,455,386,119,240,female
24007,189,455,46,39,102,female
24008,178,523,269,94,264,female
24008,187,458,382,113,244,female
24009,178,524,271,94,269,female
24009,187,457,373,111,255,female
24009,189,453,45,36,98,female
24010,178,525,271,92,263,female
24010,187,459,369,110,256,female
24010,189,452,44,35,96,female
24011,178,532,280,97,271,female
24011,187,455,361,115,263,female
24011,189,450,45,37,97,female
24012,178,518,267,87,259,female
24012,187,454,359,119,264,female
24013,178,518,267,85,253,female
24013,187,458,357,117,269,female
24013,189,449,48,37,95,female
24014,178,510,275,92,276,female
24014,187,461,352,114,272,female
24015,178,510,273,92,281,female
24015,187,458,347,115,266,female
24015,189,448,47,36,97,female
24016,178,508,276,91,265,female
24016,187,458,349,115,255,female
24016,189,447,47,37,94,female
24017,178,510,272,89,271,female
24017,187,455,348,114,249,female
24017,189,446,47,37,95,female
24018,178,510,279,89,250,female
24018,187,453,351,113,233,female
24019,178,512,279,88,249,female
24020,178,508,277,92,253,female
24021,178,514,271,88,261,female
24022,178,515,269,88,266,female
24023,178,518,261,83,269,female
24024,178,513,266,88,267,female
24025,178,504,271,97,269,female
24026,178,506,272,93,270,female
24027,178,517,260,87,278,female
24028,178,531,264,84,266,female
24028,187,492,304,93,263,female
24029,178,543,277,84,264,female
24030,178,535,264,87,265,female
24031,178,536,262,90,273,female
24032,178,537,263,90,267,female
24033,178,538,262,90,278,female
24034,178,540,260,91,267,female
24035,178,542,260,89,265,female
24036,178,544,259,89,278,female
24037,178,544,258,91,282,female
24038,178,547,259,86,273,female
24039,178,545,262,85,267,female
24040,178,551,265,90,296,female
24041,178,556,280,96,308,female
24042,178,561,284,96,315,female
24043,178,558,282,100,327,female
24044,178,557,275,100,340,female
24045,178,557,270,102,334,female
24046,178,553,266,106,347,female
24047,178,555,271,105,329,female
24048,178,557,273,104,329,female
24049,178,556,273,105,329,female
24050,178,557,275,102,335,female
24051,178,558,269,99,308,female
24052,178,558,270,98,314,female
24053,178,559,269,95,313,female
24054,178,560,268,94,306,female
24055,178,560,269,93,308,female
24056,178,564,273,86,297,female
24057,178,556,264,87,278,female
24058,178,558,276,92,278,female
24059,178,556,263,87,279,female
24060,178,553,261,77,261,female
24061,178,552,258,78,266,female
24062,178,552,258,80,267,female
24063,178,551,256,78,270,female
24064,178,551,256,80,261,female
24065,178,552,256,85,276,female
24066,178,549,255,79,269,female
24067,178,552,256,83,283,female
24068,178,549,257,78,268,female
24069,178,548,256,79,264,female
24070,178,547,256,80,263,female
24071,178,548,256,83,279,female
24072,178,545,256,81,267,female
24073,178,545,256,82,267,female
24074,178,547,256,86,277,female
24075,178,548,257,87,277,female
24076,178,547,259,86,237,female
24077,178,547,257,87,249,female
