frame,track id,x,y,w,h,gender
7111,0,76,33,39,73,female
7112,0,77,33,38,73,female
7112,203,1259,529,196,508,female
7113,0,76,33,39,73,female
7114,0,77,33,38,73,female
7114,203,1283,524,177,495,female
7115,0,77,33,38,73,female
7115,203,1298,539,175,476,female
7116,0,77,33,38,73,female
7116,203,1308,536,173,480,female
7117,0,77,33,38,74,female
7117,203,1317,529,166,479,female
7118,0,77,33,38,74,female
7118,203,1320,525,168,486,female
7119,0,77,33,38,74,female
7120,0,77,33,38,74,female
7121,0,77,33,38,74,female
7122,0,77,33,38,74,female
7122,200,1092,89,50,175,female
7123,0,77,33,38,74,female
7123,200,1090,88,52,177,female
7124,0,77,33,38,74,female
7124,200,1089,90,50,175,female
7125,0,77,33,38,74,female
7125,200,1090,91,48,175,female
7126,0,77,33,38,74,female
7126,200,1087,94,48,174,female
7127,0,77,33,38,74,female
7127,200,1084,92,51,176,female
7127,203,1341,472,139,517,female
7128,0,77,33,38,73,female
7128,200,1083,90,49,180,female
7128,203,1341,480,140,497,female
7129,0,77,33,38,73,female
7129,200,1080,88,52,182,female
7129,203,1342,472,140,503,female
7130,0,77,33,38,73,female
7130,200,1078,88,53,181,female
7130,203,1344,475,139,496,female
7131,0,77,33,38,73,female
7131,200,1077,89,52,177,female
7131,203,1339,470,145,490,female
7132,0,77,33,38,73,female
7132,200,1075,90,54,180,female
7132,203,1336,483,151,477,female
7133,0,77,33,38,73,female
7133,200,1075,91,51,177,female
7133,203,1349,476,131,480,female
7134,0,77,33,38,73,female
7134,200,1073,91,53,176,female
7134,203,1351,483,130,457,female
7135,0,77,33,38,73,female
7135,200,1072,91,53,177,female
7136,0,77,34,38,72,female
7136,200,1071,90,54,179,female
7137,0,77,34,38,73,female
7137,200,1069,93,55,178,female
7137,203,1345,469,135,458,female
7138,0,77,34,38,72,female
7138,200,1067,95,56,174,female
7138,203,1344,456,135,464,female
7139,0,77,34,37,73,female
7139,200,1068,97,53,172,female
7139,203,1345,464,136,461,female
7140,0,77,34,37,73,female
7140,172,738,117,50,160,female
7140,200,1068,96,55,174,female
7140,203,1345,458,138,473,female
7141,0,77,34,37,73,female
7141,172,737,119,51,163,female
7141,200,1067,95,56,176,female
7141,203,1344,461,139,471,female
7142,0,77,34,38,73,female
7142,172,738,119,51,163,female
7142,200,1066,95,56,174,female
7142,203,1347,461,138,458,female
7143,0,77,34,37,72,female
7143,172,737,115,50,166,female
7143,200,1066,95,57,174,female
7143,203,1349,458,137,459,female
7144,0,77,34,37,72,female
7144,172,737,113,50,167,female
7144,200,1066,96,57,176,female
7144,203,1343,453,144,462,female
7145,0,77,34,37,73,female
7145,172,736,111,50,170,female
7145,200,1065,95,57,178,female
7145,203,1351,455,135,451,female
7146,0,77,34,37,73,female
7146,172,737,112,48,169,female
7146,200,1065,94,57,178,female
7146,203,1353,452,133,449,female
7147,0,77,34,37,73,female
7147,172,736,111,49,170,female
7147,200,1067,96,57,176,female
7147,203,1345,462,141,441,female
7148,0,76,34,38,73,female
7148,172,736,106,50,175,female
7148,200,1067,98,58,175,female
7148,203,1344,454,140,438,female
7149,0,76,33,38,74,female
7149,172,736,107,50,173,female
7149,200,1067,97,58,176,female
7150,0,76,33,38,74,female
7150,172,737,109,49,171,female
7150,200,1067,97,58,176,female
7151,0,76,33,38,73,female
7151,172,736,112,50,169,female
7151,200,1068,98,58,174,female
7152,0,76,33,38,73,female
7152,172,736,112,50,167,female
7152,200,1069,98,57,174,female
7153,0,76,33,38,73,female
7153,172,736,114,50,166,female
7153,200,1069,98,58,176,female
7154,0,76,33,38,73,female
7154,172,737,114,50,166,female
7154,200,1069,98,58,174,female
7155,0,76,33,38,73,female
7155,172,735,114,52,165,female
7155,200,1068,98,60,173,female
7155,201,636,31,32,127,female
7155,203,1350,437,132,429,female
7156,0,76,33,38,73,female
7156,172,736,114,52,167,female
7156,200,1068,96,61,176,female
7156,201,636,32,31,126,female
7157,0,76,33,38,73,female
7157,172,736,114,52,165,female
7157,200,1069,97,60,175,female
7157,201,636,32,31,125,female
7158,0,76,33,38,73,female
7158,172,736,115,52,165,female
7158,200,1069,98,60,175,female
7159,0,76,33,38,73,female
7159,172,736,115,52,168,female
7159,200,1069,99,60,173,female
7160,0,76,33,38,73,female
7160,172,736,113,51,168,female
7160,200,1070,98,59,174,female
7161,0,76,33,38,74,female
7161,172,737,111,48,169,female
7161,200,1070,96,58,176,female
7162,0,76,33,38,73,female
7162,172,738,114,50,169,female
7162,200,1069,97,60,175,female
7163,0,76,33,38,73,female
7163,172,740,114,49,168,female
7163,200,1071,95,57,179,female
7164,0,76,33,38,73,female
7164,172,740,111,48,171,female
7164,200,1070,96,61,178,female
7165,0,76,33,38,74,female
7165,172,740,112,48,170,female
7165,200,1070,94,60,179,female
7166,0,77,33,37,74,female
7166,172,741,116,49,166,female
7166,200,1071,94,60,178,female
7167,0,77,33,38,74,female
7167,172,742,120,51,161,female
7167,195,675,127,63,167,female
7167,200,1071,96,60,177,female
7168,0,77,33,37,74,female
7168,172,744,120,50,161,female
7168,195,678,127,62,169,female
7168,200,1071,94,60,180,female
7169,0,77,33,37,74,female
7169,172,743,117,51,165,female
7169,195,679,123,63,172,female
7169,200,1072,96,57,177,female
7170,0,77,33,37,74,female
7170,172,744,118,51,164,female
7170,195,680,126,64,173,female
7170,200,1073,97,54,175,female
7171,0,77,33,37,74,female
7171,172,745,116,49,165,female
7171,195,682,117,61,178,female
7171,200,1073,96,55,175,female
7172,0,77,33,37,74,female
7172,172,745,117,50,165,female
7172,195,683,117,61,177,female
7172,200,1073,95,56,176,female
7173,0,77,34,37,73,female
7173,172,745,116,51,165,female
7173,195,682,118,62,178,female
7173,200,1071,96,58,175,female
7174,0,76,34,38,73,female
7174,172,745,117,52,165,female
7174,195,681,118,63,177,female
7174,200,1071,97,58,175,female
7175,0,77,34,38,73,female
7175,172,744,116,53,164,female
7175,195,682,116,62,174,female
7175,200,1072,95,56,178,female
7175,206,850,39,68,224,female
7176,0,77,34,38,73,female
7176,172,744,116,54,164,female
7176,195,682,117,63,173,female
7176,200,1072,93,56,181,female
7176,206,849,38,70,228,female
7177,0,77,34,38,73,female
7177,172,744,116,54,164,female
7177,195,682,118,65,177,female
7177,200,1071,92,57,184,female
7177,206,848,39,69,230,female
7178,0,77,34,38,73,female
7178,172,745,118,53,163,female
7178,195,683,118,61,175,female
7178,200,1070,93,58,183,female
7178,206,848,40,70,230,female
7179,0,77,34,38,73,female
7179,172,745,114,54,166,female
7179,195,682,120,60,172,female
7179,200,1071,93,56,182,female
7179,206,847,47,66,208,female
7180,0,77,34,38,73,female
7180,172,747,117,50,162,female
7180,200,1071,97,56,177,female
7180,206,847,49,65,205,female
7181,0,77,34,38,73,female
7181,172,746,117,51,160,female
7181,200,1072,97,54,177,female
7181,206,847,51,63,200,female
7182,0,77,34,38,73,female
7182,172,745,115,54,164,female
7182,200,1072,96,54,177,female
7182,206,848,51,62,199,female
7183,0,77,34,38,73,female
7183,172,745,116,56,162,female
7183,195,684,117,61,170,female
7183,200,1071,97,58,175,female
7183,205,1173,108,57,171,female
7183,206,847,49,65,203,female
7184,0,77,34,38,73,female
7184,172,746,118,57,163,female
7184,195,684,119,62,170,female
7184,200,1071,97,57,176,female
7184,205,1172,111,60,177,female
7184,206,847,49,65,201,female
7185,0,77,34,38,73,female
7185,172,747,117,56,163,female
7185,195,684,118,61,171,female
7185,200,1071,95,57,179,female
7185,205,1171,104,55,185,female
7185,206,846,50,66,200,female
7186,0,77,34,38,73,female
7186,172,746,118,57,161,female
7186,195,684,119,62,171,female
7186,200,1070,97,58,176,female
7186,205,1171,110,59,178,female
7186,206,847,51,65,200,female
7187,0,77,34,38,73,female
7187,172,747,117,56,163,female
7187,195,683,119,63,172,female
7187,200,1072,97,57,176,female
7188,0,77,34,38,73,female
7188,172,747,117,56,163,female
7188,195,683,118,62,172,female
7188,200,1072,98,57,173,female
7189,0,77,34,38,73,female
7189,172,746,114,58,167,female
7189,195,681,118,62,169,female
7189,200,1072,97,57,175,female
7189,207,1033,31,35,112,
7190,0,77,34,38,73,female
7190,172,746,114,58,167,female
7190,195,681,116,62,170,female
7190,200,1071,97,59,174,female
7190,207,1033,28,33,106,
7191,0,77,34,38,73,female
7191,172,746,116,59,165,female
7191,195,683,122,65,171,female
7191,200,1073,96,56,173,female
7191,207,1035,27,34,115,
7192,0,77,34,37,73,female
7192,172,746,115,58,166,female
7192,195,683,120,64,172,female
7192,200,1073,96,56,175,female
7192,205,1172,115,66,184,female
7192,207,1037,27,32,110,
7193,0,77,34,37,73,female
7193,172,747,115,58,165,female
7193,195,683,119,64,172,female
7193,200,1074,95,54,175,female
7193,205,1177,104,60,196,female
7193,207,1037,28,34,107,
7194,0,77,34,37,73,female
7194,172,745,113,58,168,female
7194,195,681,117,60,171,female
7194,200,1075,95,52,176,female
7194,205,1177,112,62,196,female
7194,207,1039,26,30,106,
7195,0,77,34,37,73,female
7195,172,746,115,59,166,female
7195,195,681,121,63,170,female
7195,200,1075,96,53,175,female
7195,205,1176,122,66,194,female
7195,207,1043,29,28,101,
7196,0,77,34,37,73,female
7196,172,746,114,59,169,female
7196,195,681,120,63,172,female
7196,200,1075,97,53,174,female
7196,205,1178,125,64,186,female
7197,0,77,34,37,73,female
7197,172,746,115,59,168,female
7197,195,681,121,65,171,female
7197,200,1075,96,53,175,female
7197,205,1179,122,64,192,female
7198,0,77,33,39,74,female
7198,172,747,116,59,163,female
7198,195,685,122,64,172,female
7198,200,1074,97,56,176,female
7198,205,1180,123,67,191,female
7199,0,77,33,38,74,female
7199,172,746,116,61,165,female
7199,195,680,128,66,169,female
7199,200,1074,95,56,178,female
7199,205,1184,125,68,195,female
7200,0,77,33,38,74,female
7200,172,747,117,60,164,female
7200,195,680,128,67,172,female
7200,200,1075,93,56,180,female
7200,205,1186,127,69,195,female
7201,0,77,33,38,74,female
7201,172,746,117,61,165,female
7201,195,679,132,68,168,female
7201,200,1075,92,55,180,female
7201,205,1190,133,67,190,female
7202,0,77,33,38,74,female
7202,172,745,117,61,166,female
7202,195,680,138,68,165,female
7202,200,1075,93,56,181,female
7202,205,1191,133,68,190,female
7203,0,77,33,38,74,female
7203,172,745,116,60,166,female
7203,195,679,127,67,171,female
7203,200,1075,92,57,183,female
7203,205,1193,137,73,186,female
7203,206,847,62,62,181,female
7204,0,77,33,38,74,female
7204,172,747,116,58,164,female
7204,195,679,136,67,168,female
7204,200,1075,91,56,186,female
7204,205,1196,139,69,186,female
7204,206,846,63,63,182,female
7205,0,77,33,38,74,female
7205,172,748,116,58,163,female
7205,195,678,129,66,172,female
7205,200,1076,90,53,186,female
7206,0,77,33,38,74,female
7206,172,748,115,57,164,female
7206,195,677,126,65,171,female
7206,200,1076,90,53,186,female
7206,206,848,61,62,182,female
7207,0,77,33,38,74,female
7207,172,747,114,57,163,female
7207,195,678,122,62,170,female
7207,200,1075,90,54,185,female
7207,206,846,61,63,186,female
7208,0,77,33,38,74,female
7208,172,748,115,57,162,female
7208,195,678,128,63,166,female
7208,200,1076,90,53,185,female
7208,206,845,62,64,186,female
7209,0,77,33,38,74,female
7209,172,748,114,57,163,female
7209,200,1076,90,54,185,female
7210,0,77,33,38,74,female
7210,172,747,114,57,165,female
7210,195,677,125,63,168,female
7210,200,1076,89,53,185,female
7211,0,77,34,38,73,female
7211,172,744,112,52,165,female
7211,200,1077,92,52,181,female
7212,0,77,34,38,73,female
7212,172,744,111,53,167,female
7212,200,1076,91,52,181,female
7212,205,1219,149,71,180,female
7213,0,77,34,38,74,female
7213,172,744,111,57,169,female
7213,200,1075,89,54,184,female
7213,205,1223,155,72,176,female
7214,0,77,34,38,74,female
7214,172,744,109,57,171,female
7214,200,1077,82,52,191,female
7214,205,1227,156,70,180,female
7215,0,77,34,38,74,female
7215,172,744,112,59,168,female
7215,200,1077,83,50,187,female
7215,205,1221,159,77,190,female
7216,0,77,34,38,74,female
7216,172,744,112,59,167,female
7216,200,1076,85,53,186,female
7217,0,77,34,38,74,female
7217,172,744,112,59,167,female
7217,195,675,120,59,163,female
7217,200,1076,86,52,185,female
7218,0,77,34,38,74,female
7218,172,744,111,57,167,female
7218,200,1076,85,52,187,female
7218,205,1193,157,81,198,female
7219,0,77,34,38,74,female
7219,172,744,110,57,168,female
7219,200,1077,86,52,187,female
7219,206,849,58,61,185,female
7220,0,77,34,38,74,female
7220,172,744,110,58,169,female
7220,200,1077,84,51,188,female
7220,206,849,55,62,187,female
7221,0,77,34,38,74,female
7221,172,745,110,57,170,female
7221,200,1076,82,51,192,female
7221,206,850,56,59,182,female
7222,0,77,34,38,74,female
7222,172,745,110,57,170,female
7222,200,1077,80,52,193,female
7222,206,851,58,59,183,female
7223,0,77,34,38,73,female
7223,172,745,110,58,171,female
7223,195,673,120,63,172,female
7223,200,1077,86,53,187,female
7223,206,851,59,58,182,female
7224,0,77,34,38,73,female
7224,172,745,110,58,170,female
7224,195,673,121,63,172,female
7224,200,1077,89,52,184,female
7224,206,850,61,60,182,female
7225,0,77,34,38,73,female
7225,172,744,110,60,172,female
7225,195,672,121,63,172,female
7225,200,1077,90,52,182,female
7226,0,77,34,38,73,female
7226,172,744,111,61,171,female
7226,195,672,120,63,170,female
7226,200,1077,90,52,183,female
7227,0,77,34,38,73,female
7227,172,745,112,61,171,female
7227,200,1076,91,54,182,female
7228,0,77,34,38,73,female
7228,172,744,111,61,172,female
7228,195,676,118,63,173,female
7228,200,1075,92,54,181,female
7229,0,77,34,38,73,female
7229,172,744,111,61,171,female
7229,195,674,121,65,172,female
7229,200,1076,93,53,178,female
7230,0,77,34,38,73,female
7230,172,745,112,60,171,female
7230,195,674,127,65,170,female
7230,200,1075,92,54,179,female
7231,0,77,34,38,73,female
7231,172,746,110,60,172,female
7231,200,1075,92,54,180,female
7232,0,77,34,38,73,female
7232,172,746,110,60,171,female
7232,195,679,117,65,176,female
7232,200,1076,92,52,180,female
7233,0,77,34,38,73,female
7233,172,746,112,61,171,female
7233,195,677,125,68,176,female
7233,200,1075,93,53,179,female
7234,0,77,34,38,73,female
7234,172,745,113,62,170,female
7234,195,678,128,68,177,female
7234,200,1075,93,54,178,female
7234,205,1207,181,83,210,female
7235,0,77,34,38,73,female
7235,172,744,113,61,168,female
7235,195,681,124,68,180,female
7235,200,1076,93,53,177,female
7235,205,1203,186,88,204,female
7236,0,77,34,39,73,female
7236,172,744,114,62,166,female
7236,195,682,135,69,171,female
7236,200,1076,93,54,177,female
7237,0,77,34,39,73,female
7237,172,744,115,62,167,female
7237,195,683,136,68,171,female
7237,200,1075,93,54,178,female
7238,0,77,34,38,74,female
7238,172,744,116,63,164,female
7238,195,683,133,68,173,female
7238,200,1075,95,54,175,female
7239,0,77,34,38,74,female
7239,172,745,116,61,162,female
7239,195,681,123,68,176,female
7239,200,1075,95,54,175,female
7239,205,1187,185,97,225,female
7240,0,77,34,38,74,female
7240,172,745,116,61,162,female
7240,195,681,123,67,177,female
7240,200,1075,96,54,174,female
7240,205,1185,181,97,230,female
7241,0,77,34,38,74,female
7241,172,746,116,59,161,female
7241,195,682,120,66,179,female
7241,200,1075,95,54,176,female
7241,205,1186,183,96,229,female
7242,0,77,34,38,74,female
7242,172,745,116,60,161,female
7242,195,683,117,65,177,female
7242,200,1075,96,53,175,female
7242,205,1184,184,98,230,female
7243,0,77,34,39,73,female
7243,172,745,118,61,160,female
7243,195,683,121,66,173,female
7243,200,1075,94,53,176,female
7243,201,633,35,34,130,female
7243,205,1187,186,97,239,female
7244,0,77,34,39,73,female
7244,172,745,118,60,162,female
7244,195,683,118,67,176,female
7244,200,1075,93,53,177,female
7244,205,1183,189,104,240,female
7245,0,77,34,39,73,female
7245,172,746,120,60,159,female
7245,195,683,121,65,171,female
7245,200,1075,93,53,177,female
7245,205,1187,198,101,243,female
7246,0,77,34,39,73,female
7246,172,746,121,60,158,female
7246,195,683,123,66,168,female
7246,200,1075,93,53,178,female
7246,201,638,28,31,132,female
7246,205,1187,203,104,245,female
7247,0,77,34,39,73,female
7247,172,746,120,60,159,female
7247,195,683,121,65,171,female
7247,200,1075,92,53,179,female
7247,201,639,27,30,127,female
7247,205,1191,207,94,244,female
7248,0,76,33,39,74,female
7248,172,747,118,59,161,female
7248,195,685,120,64,172,female
7248,200,1075,91,53,180,female
7249,0,77,34,38,73,female
7249,172,748,123,59,154,female
7249,195,684,124,66,166,female
7249,200,1075,90,53,181,female
7250,0,77,33,38,74,female
7250,172,748,124,59,153,female
7250,195,685,124,66,166,female
7250,200,1076,90,52,180,female
7251,0,77,33,38,74,female
7251,172,748,123,59,155,female
7251,200,1076,92,51,177,female
7251,205,1198,204,91,255,female
7252,0,77,33,38,74,female
7252,172,749,122,57,157,female
7252,200,1075,92,53,177,female
7252,205,1197,204,93,256,female
7253,0,77,33,38,74,female
7253,172,750,120,55,158,female
7253,200,1075,92,53,178,female
7253,205,1195,209,98,248,female
7254,0,77,33,38,75,female
7254,172,749,121,57,157,female
7254,200,1075,92,53,177,female
7254,205,1193,218,92,251,female
7255,0,77,33,38,74,female
7255,172,748,120,58,159,female
7255,200,1074,93,55,177,female
7255,205,1188,219,98,259,female
7256,0,77,33,38,75,female
7256,172,748,119,58,160,female
7256,200,1074,94,55,176,female
7256,205,1184,225,102,248,female
7256,206,847,57,65,194,female
7257,0,77,33,38,75,female
7257,172,748,119,57,160,female
7257,200,1073,94,55,176,female
7257,205,1180,226,108,247,female
7257,208,1328,232,84,216,female
7258,0,77,33,38,75,female
7258,172,748,119,58,161,female
7258,200,1073,94,55,175,female
7258,205,1175,223,112,258,female
7258,208,1327,223,85,226,female
7259,0,77,33,38,75,female
7259,172,749,119,56,160,female
7259,200,1073,94,55,176,female
7259,205,1173,220,109,271,female
7259,208,1327,214,90,254,female
7260,0,77,33,38,75,female
7260,172,749,119,57,160,female
7260,200,1073,94,55,175,female
7260,205,1173,222,108,271,female
7260,208,1325,221,91,249,female
7261,0,77,33,38,74,female
7261,172,749,118,56,160,female
7261,200,1073,93,55,175,female
7261,205,1172,222,111,274,female
7261,208,1325,219,96,255,female
7262,0,77,33,38,74,female
7262,172,750,117,55,162,female
7262,200,1073,94,55,174,female
7262,205,1174,226,112,279,female
7262,208,1324,223,93,253,female
7263,0,77,33,38,74,female
7263,172,749,113,55,163,female
7263,200,1073,93,55,175,female
7263,205,1182,235,107,283,female
7263,208,1324,245,91,238,female
7264,0,77,33,38,74,female
7264,172,749,114,54,161,female
7264,200,1072,92,56,177,female
7264,205,1181,240,108,282,female
7264,208,1327,242,89,240,female
7265,0,77,33,38,74,female
7265,200,1072,92,55,176,female
7265,205,1182,244,106,283,female
7265,208,1326,248,86,236,female
7266,0,77,33,38,74,female
7266,200,1072,91,54,177,female
7266,205,1184,245,103,279,female
7266,208,1327,244,85,240,female
7267,0,77,33,38,74,female
7267,200,1071,91,57,180,female
7267,205,1190,244,97,281,female
7267,206,846,56,65,199,female
7267,208,1328,223,85,267,female
7268,0,77,33,38,74,female
7268,172,750,110,54,164,female
7268,200,1072,90,55,181,female
7268,205,1191,248,97,284,female
7268,206,846,57,65,198,female
7268,208,1328,228,88,268,female
7269,0,77,33,38,74,female
7269,172,749,111,56,164,female
7269,200,1071,92,55,178,female
7269,205,1193,250,97,284,female
7269,208,1331,231,88,277,female
7270,0,77,33,38,74,female
7270,172,746,111,58,163,female
7270,200,1071,90,55,181,female
7270,205,1195,250,99,285,female
7270,206,845,55,68,209,female
7270,208,1333,240,87,273,female
7271,0,77,33,38,74,female
7271,172,746,114,58,162,female
7271,200,1071,90,54,182,female
7271,205,1191,256,111,301,female
7271,206,845,53,68,210,female
7271,208,1337,239,89,285,female
7272,0,77,33,38,74,female
7272,172,747,111,58,165,female
7272,200,1072,88,53,183,female
7272,205,1191,261,113,298,female
7272,206,846,52,68,212,female
7272,208,1338,239,91,288,female
7273,0,77,33,38,74,female
7273,172,748,113,58,167,female
7273,200,1071,87,55,185,female
7273,205,1185,265,125,306,female
7273,206,847,51,68,209,female
7273,208,1343,229,93,299,female
7274,0,77,33,38,74,female
7274,172,745,111,59,169,female
7274,195,678,107,57,175,female
7274,200,1072,88,54,184,female
7274,205,1182,264,127,311,female
7274,206,846,52,67,207,female
7274,208,1344,237,93,294,female
7275,0,77,33,38,74,female
7275,172,747,116,59,165,female
7275,195,685,112,60,177,female
7275,200,1071,89,56,182,female
7275,205,1174,265,135,321,female
7275,206,845,53,69,211,female
7275,208,1346,239,95,289,female
7276,0,77,33,38,74,female
7276,172,749,115,59,166,female
7276,195,684,111,59,178,female
7276,200,1071,89,56,182,female
7276,205,1169,264,139,318,female
7276,206,846,55,68,206,female
7276,208,1344,238,99,292,female
7277,0,77,33,38,74,female
7277,200,1071,90,57,181,female
7277,205,1164,265,146,321,female
7277,206,847,56,66,204,female
7277,208,1347,235,101,295,female
7278,0,77,33,38,74,female
7278,200,1071,91,56,181,female
7278,205,1162,266,147,331,female
7278,206,847,55,66,203,female
7278,208,1344,242,105,299,female
7279,0,76,33,40,73,female
7279,195,685,115,62,173,female
7279,200,1070,91,58,181,female
7279,205,1166,277,153,330,female
7279,208,1345,257,106,310,female
7280,0,76,33,40,73,female
7280,195,682,112,61,173,female
7280,200,1071,91,58,181,female
7280,205,1173,283,142,333,female
7280,208,1347,255,105,319,female
7281,0,76,33,40,73,female
7281,195,684,119,66,172,female
7281,200,1070,91,58,181,female
7281,201,640,29,30,125,female
7281,205,1176,287,139,343,female
7281,208,1345,256,105,324,female
7282,0,76,33,40,73,female
7282,195,686,118,65,174,female
7282,200,1070,91,58,182,female
7282,205,1182,293,133,338,female
7282,208,1347,268,100,310,female
7283,0,76,33,40,73,female
7283,172,746,112,61,168,female
7283,195,686,115,66,178,female
7283,200,1070,93,58,181,female
7283,205,1192,300,124,334,female
7283,206,846,54,64,203,female
7283,208,1347,282,106,298,female
7284,0,76,33,40,73,female
7284,172,748,111,59,171,female
7284,195,687,108,63,187,female
7284,200,1070,94,58,181,female
7284,205,1196,305,123,331,female
7284,206,847,55,63,193,female
7284,208,1348,284,103,293,female
7285,0,76,33,40,73,female
7285,172,746,110,61,172,female
7285,200,1070,92,58,182,female
7285,205,1202,305,120,331,female
7285,206,848,56,62,187,female
7285,208,1347,288,107,295,female
7286,0,76,33,40,73,female
7286,172,743,111,62,172,female
7286,195,685,109,66,183,female
7286,200,1070,93,58,182,female
7286,205,1201,307,123,331,female
7286,206,851,56,62,190,female
7286,208,1348,284,104,302,female
7287,0,76,33,40,73,female
7287,172,741,111,63,171,female
7287,195,684,113,67,179,female
7287,200,1070,93,59,181,female
7287,205,1209,313,122,336,female
7287,206,851,56,61,185,female
7287,208,1350,304,107,291,female
7288,0,76,33,40,73,female
7288,172,743,108,61,170,female
7288,195,684,111,64,175,female
7288,200,1070,93,58,179,female
7288,205,1209,316,128,341,female
7288,208,1349,300,110,305,female
7289,0,76,33,40,73,female
7289,172,742,109,61,170,female
7289,195,683,115,65,173,female
7289,200,1070,93,59,180,female
7289,205,1212,326,135,353,female
7289,208,1351,305,107,308,female
7290,0,76,33,40,73,female
7290,172,746,113,58,163,female
7290,195,685,122,63,174,female
7290,200,1071,93,57,180,female
7290,205,1214,329,140,361,female
7290,208,1354,314,105,308,female
7291,0,76,33,40,73,female
7291,172,744,104,57,175,female
7291,195,684,118,65,178,female
7291,200,1071,93,57,182,female
7291,205,1211,344,151,367,female
7291,208,1360,310,115,330,female
7292,0,76,33,40,73,female
7292,172,744,108,56,170,female
7292,195,684,120,64,176,female
7292,200,1071,94,57,181,female
7292,205,1211,348,156,372,female
7292,208,1366,313,110,327,female
7293,0,76,33,40,73,female
7293,172,743,108,56,171,female
7293,195,683,119,65,178,female
7293,200,1071,93,57,182,female
7293,205,1205,350,158,372,female
7293,208,1369,319,110,322,female
7294,0,76,33,40,73,female
7294,172,743,106,56,173,female
7294,195,683,119,65,180,female
7294,200,1071,94,57,181,female
7294,205,1199,350,155,382,female
7294,208,1367,318,114,324,female
7295,0,76,33,40,73,female
7295,172,744,99,58,180,female
7295,200,1070,93,58,182,female
7295,205,1195,349,166,388,female
7295,208,1372,321,113,321,female
7296,0,76,33,40,73,female
7296,172,746,99,56,181,female
7296,195,680,125,66,173,female
7296,200,1070,94,58,181,female
7296,205,1197,350,168,380,female
7296,208,1367,332,123,316,female
7297,0,76,33,40,73,female
7297,172,745,100,58,179,female
7297,195,680,125,68,176,female
7297,200,1070,95,58,180,female
7297,205,1201,356,163,363,female
7297,208,1365,325,126,341,female
7298,0,77,34,37,73,female
7298,172,745,92,58,189,female
7298,200,1071,93,57,182,female
7298,205,1207,361,162,382,female
7298,208,1367,327,133,358,female
7299,0,77,34,37,73,female
7299,172,745,101,56,180,female
7299,200,1071,93,58,182,female
7299,205,1221,373,154,415,female
7299,208,1368,330,135,379,female
7300,0,77,34,38,73,female
7300,172,746,103,57,178,female
7300,200,1070,94,58,182,female
7300,205,1225,376,151,427,female
7300,208,1370,336,134,373,female
7301,0,77,34,37,73,female
7301,172,746,100,57,180,female
7301,200,1070,93,59,183,female
7301,205,1230,386,149,417,female
7301,208,1369,344,132,363,female
7302,0,77,34,37,73,female
7302,172,745,105,58,176,female
7302,200,1070,91,59,185,female
7302,205,1239,390,144,417,female
7302,208,1369,346,132,368,female
7303,0,77,34,37,73,female
7303,172,742,113,55,167,female
7303,195,677,128,63,163,female
7303,200,1070,92,60,184,female
7303,205,1257,398,142,410,female
7303,208,1374,356,127,374,female
7304,0,77,34,37,73,female
7304,172,742,116,56,166,female
7304,195,676,130,65,165,female
7304,200,1069,93,60,183,female
7304,205,1262,402,143,394,female
7304,208,1374,363,128,354,female
7305,0,77,34,37,73,female
7305,172,742,116,57,166,female
7305,200,1070,92,59,184,female
7305,205,1267,405,148,398,female
7305,208,1374,363,129,357,female
7306,0,77,34,37,73,female
7306,172,743,113,58,168,female
7306,200,1070,93,59,183,female
7306,205,1266,410,153,406,female
7306,208,1376,360,125,363,female
7307,0,77,34,37,73,female
7307,172,744,113,58,168,female
7307,200,1069,94,59,180,female
7307,205,1282,424,142,440,female
7307,208,1384,372,118,373,female
7308,0,77,34,37,73,female
7308,172,744,112,58,169,female
7308,200,1069,94,59,178,female
7308,201,638,29,30,121,female
7308,205,1289,434,153,449,female
7308,208,1382,374,121,391,female
7309,0,77,34,37,73,female
7309,172,745,114,58,166,female
7309,200,1069,94,60,177,female
7309,201,638,30,31,120,female
7309,205,1288,442,159,454,female
7309,208,1383,383,118,383,female
7310,0,77,34,37,73,female
7310,172,744,112,60,168,female
7310,200,1071,95,59,176,female
7310,201,638,31,31,118,female
7310,205,1286,449,174,452,female
7310,208,1385,389,120,373,female
7311,0,77,34,37,74,female
7311,172,744,112,59,170,female
7311,200,1073,93,60,182,female
7311,201,638,30,31,119,female
7311,205,1291,457,183,420,female
7312,0,77,34,37,73,female
7312,172,744,113,60,169,female
7312,200,1072,92,59,185,female
7312,201,638,31,30,120,female
7312,205,1289,463,182,433,female
7312,208,1404,411,114,334,female
7313,0,77,34,37,73,female
7313,172,743,114,61,169,female
7313,200,1072,94,61,184,female
7313,201,638,31,30,119,female
7313,205,1299,470,181,404,female
7313,208,1372,435,140,372,female
7314,0,77,34,37,73,female
7314,172,743,114,61,169,female
7314,200,1074,93,60,184,female
7314,201,638,32,31,118,female
7314,205,1295,470,190,439,female
7314,208,1368,447,143,372,female
7315,0,77,34,37,73,female
7315,172,742,115,60,168,female
7315,200,1080,93,56,180,female
7315,201,639,33,30,116,female
7315,205,1322,488,185,489,female
7316,0,77,34,37,73,female
7316,172,742,114,60,167,female
7316,200,1079,92,58,183,female
7316,201,639,32,30,117,female
7316,205,1323,494,200,486,female
7317,0,77,34,37,73,female
7317,172,742,114,59,166,female
