frame,track id,x,y,w,h,gender
4955,42,589,158,41,131,female
4956,42,589,158,42,135,female
4957,42,587,160,44,133,female
4958,42,589,158,41,130,female
4959,42,587,160,43,137,female
4960,42,588,158,42,139,female
4961,42,588,162,43,136,female
4964,42,589,161,42,136,female
4965,42,588,161,42,129,female
4966,42,588,161,44,128,female
4972,42,589,159,43,142,female
4974,42,589,158,41,127,female
4975,42,588,157,43,134,female
4990,42,586,157,47,145,female
4992,42,584,159,49,148,female
4999,42,584,156,51,143,female
5000,42,581,157,53,151,female
5002,42,581,155,55,147,female
5003,42,580,155,55,148,female
5007,42,581,156,53,148,female
5010,42,584,157,51,146,female
5011,42,583,157,51,139,female
5012,42,582,156,52,144,female
5014,42,579,156,54,150,female
5015,42,583,157,51,144,female
5018,42,585,156,49,142,female
5020,42,582,156,52,155,female
5023,42,584,157,49,141,female
5025,42,585,157,50,139,female
5030,42,584,154,51,155,female
5038,42,587,158,48,139,female
5039,42,586,157,49,142,female
5040,42,586,155,53,151,female
5044,42,586,157,53,148,female
5347,44,622,173,62,141,female
5348,44,621,175,66,140,female
5349,44,620,175,67,142,female
5350,44,620,174,66,145,female
5351,44,619,175,65,148,female
5352,44,620,179,63,143,female
5353,44,621,178,61,143,female
5354,44,620,176,62,148,female
5355,44,618,177,63,145,female
5356,44,617,181,63,144,female
5357,44,618,175,57,144,female
5358,44,617,177,57,146,female
5359,44,617,172,56,148,female
5360,44,615,174,56,148,female
5361,44,613,175,59,154,female
5362,44,614,175,57,155,female
5363,44,611,173,60,155,female
5364,44,611,166,57,160,female
5365,44,611,168,58,160,female
5366,44,610,167,59,160,female
5367,44,608,172,61,160,female
5368,44,609,175,58,159,female
5369,44,607,176,62,165,female
5370,44,607,176,61,161,female
5371,44,606,177,61,168,female
5372,44,604,181,60,162,female
5373,44,604,181,58,160,female
5374,44,603,181,58,161,female
5375,44,602,183,56,157,female
5376,44,602,182,56,159,female
5377,44,602,184,55,158,female
5378,44,602,180,55,157,female
5379,44,602,187,55,148,female
5380,44,601,187,54,143,female
5381,44,604,190,51,144,female
5382,44,603,189,53,144,female
5383,44,602,185,53,153,female
5384,44,604,187,52,146,female
5385,44,602,187,55,150,female
5386,44,605,186,52,152,female
5388,44,602,184,56,155,female
5389,44,603,185,55,153,female
5390,44,603,184,56,157,female
5393,44,600,180,56,155,female
5404,45,488,153,58,135,
5405,45,487,149,56,137,
5406,45,489,145,56,143,
5407,45,497,145,51,138,
5408,45,501,145,53,138,
5409,45,501,145,56,152,
5413,45,510,148,57,150,
5414,45,512,148,57,150,
5415,45,517,148,51,136,
5416,45,521,148,48,141,
5417,45,522,147,48,144,
5418,45,523,149,47,141,
5419,45,527,145,43,136,
5423,45,495,167,58,148,
5424,45,493,167,64,159,
5430,45,498,167,60,153,
5434,44,558,167,66,184,female
5442,46,687,143,57,163,female
5443,46,688,145,55,160,female
5444,46,690,148,52,161,female
5445,46,685,147,56,162,female
5446,46,680,145,62,167,female
5447,46,676,157,66,158,female
5448,46,678,158,63,160,female
5449,46,678,159,62,160,female
5450,46,680,156,62,161,female
5451,46,680,154,55,166,female
5452,46,682,154,55,163,female
5454,46,663,153,60,167,female
5455,46,662,154,65,168,female
5456,46,669,153,58,174,female
5457,46,666,162,63,167,female
5458,46,666,168,63,161,female
5459,46,664,168,68,168,female
5460,46,662,170,71,171,female
5461,46,661,171,71,171,female
5462,46,660,172,68,171,female
5463,46,657,177,72,174,female
5464,46,655,178,72,175,female
5465,46,655,182,70,168,female
5466,46,653,179,67,175,female
5467,46,652,179,72,178,female
5468,46,653,178,68,181,female
5469,46,660,166,64,174,female
5470,46,653,173,67,177,female
5471,46,656,150,65,198,female
5472,46,654,151,62,195,female
5473,46,650,154,59,176,female
5474,46,668,154,44,142,female
5475,46,665,158,47,140,female
5476,46,661,158,49,138,female
5477,46,660,158,49,138,female
5479,46,650,154,58,173,female
5480,46,636,154,71,210,female
5481,46,642,156,64,198,female
5482,46,642,158,61,197,female
5483,46,641,158,62,194,female
5484,46,639,160,65,183,female
5485,46,639,159,65,185,female
5486,46,630,152,73,207,female
5489,46,645,161,58,166,female
5490,46,650,160,51,152,female
5491,44,493,155,58,154,female
5491,46,648,163,52,146,female
5492,44,494,157,60,163,female
5492,46,648,166,55,143,female
5493,44,495,155,59,153,female
5493,46,646,164,57,149,female
5494,44,495,155,62,162,female
5494,46,646,166,57,146,female
5495,44,499,154,55,152,female
5495,46,643,167,59,149,female
5496,44,496,153,61,166,female
5496,46,641,169,61,147,female
5497,44,497,155,57,146,female
5497,46,640,171,62,147,female
5498,46,641,171,61,148,female
5499,46,643,174,60,145,female
5500,44,497,157,65,175,female
5500,46,638,175,63,146,female
5501,44,496,156,66,163,female
5501,46,641,175,59,150,female
5502,44,498,157,64,166,female
5502,46,639,175,59,149,female
5503,46,636,175,61,154,female
5504,46,639,174,56,156,female
5505,46,638,174,57,155,female
5506,46,638,174,56,153,female
5507,46,639,173,53,160,female
5508,46,638,172,52,167,female
5509,46,639,172,52,175,female
5510,46,635,171,56,178,female
5511,46,640,172,50,176,female
5511,47,717,159,48,136,female
5512,46,634,174,54,175,female
5513,46,628,177,63,177,female
5514,46,625,182,66,173,female
5515,46,625,180,66,176,female
5516,46,621,180,68,183,female
5517,46,619,181,71,177,female
5518,46,623,182,64,172,female
5519,46,611,181,75,180,female
5520,46,609,182,76,177,female
5521,46,613,180,67,181,female
5522,46,609,186,73,178,female
5523,46,600,185,79,181,female
5524,46,596,182,81,191,female
5525,46,595,192,78,176,female
5525,47,723,161,43,128,female
5526,46,598,191,73,180,female
5527,46,596,189,71,178,female
5528,46,589,190,76,178,female
5529,46,592,191,71,174,female
5544,44,495,157,59,167,female
5548,44,499,157,56,145,female
5549,44,500,157,55,144,female
5550,44,497,158,58,150,female
5551,44,500,156,54,157,female
5552,44,500,156,53,162,female
5553,44,498,156,56,158,female
5554,44,497,156,58,164,female
5556,44,499,156,54,156,female
5557,44,496,157,60,165,female
5558,44,498,158,58,170,female
5559,44,495,157,61,202,female
5560,44,496,156,60,189,female
5562,44,496,159,58,166,female
5563,44,495,159,58,172,female
5564,44,497,159,55,157,female
5567,44,495,159,59,153,female
5568,44,496,159,59,146,female
5570,44,500,158,52,142,female
5571,44,495,159,58,157,female
5572,44,496,159,59,161,female
5573,44,495,157,58,160,female
5574,44,495,157,57,159,female
5575,44,496,159,59,157,female
5576,44,495,161,62,147,female
5577,44,493,159,64,157,female
5578,44,496,160,60,145,female
5579,44,496,160,59,142,female
5580,44,494,159,64,162,female
5581,44,492,160,66,170,female
5582,44,493,160,67,168,female
5584,44,495,160,65,166,female
5594,47,732,156,37,128,female
5595,47,732,159,36,122,female
5596,47,733,153,38,133,female
5597,47,732,150,40,142,female
5598,47,731,150,42,142,female
5599,44,494,161,61,164,female
5599,47,730,152,41,141,female
5600,47,727,155,39,138,female
5601,47,726,157,41,135,female
5602,47,725,164,40,126,female
5603,47,722,160,43,133,female
5604,47,722,160,43,134,female
5605,47,721,163,44,129,female
5606,47,719,165,47,129,female
5607,44,494,159,64,170,female
5607,47,718,163,47,135,female
5608,44,494,160,65,169,female
5608,47,717,163,48,136,female
5609,47,718,161,48,141,female
5610,47,714,160,52,140,female
5611,47,715,160,50,141,female
5612,44,495,158,64,161,female
5612,47,715,157,49,143,female
5613,47,711,157,52,144,female
5617,47,705,152,51,147,female
5618,47,704,153,51,152,female
5619,47,702,153,53,151,female
5620,47,698,153,58,153,female
5621,47,691,154,65,154,female
5621,49,592,151,49,145,female
5622,47,688,154,68,153,female
5622,49,591,152,48,140,female
5623,47,685,155,69,152,female
5623,49,593,152,50,145,female
5624,44,497,163,63,176,female
5624,47,684,155,67,152,female
5624,49,589,153,53,145,female
5625,47,680,155,70,153,female
5626,47,681,156,69,151,female
5626,49,593,154,46,137,female
5627,47,679,154,64,152,female
5627,49,590,154,47,141,female
5628,47,681,155,58,150,female
5629,47,680,153,57,155,female
5629,49,593,154,51,141,female
5630,47,678,154,59,154,female
5630,49,599,154,51,136,female
5631,47,677,153,54,155,female
5631,49,591,153,55,149,female
5632,47,674,154,53,153,female
5632,49,603,153,45,130,female
5633,47,673,154,50,152,female
5634,44,490,159,62,170,female
5634,47,670,153,55,152,female
5634,49,613,152,43,130,female
5635,47,668,153,55,151,female
5635,49,615,151,49,138,female
5636,47,668,154,55,149,female
5636,49,617,151,56,144,female
5637,47,669,155,52,144,female
5637,49,619,151,56,150,female
5638,47,666,152,55,151,female
5638,49,626,152,53,142,female
5639,47,667,153,53,149,female
5639,49,630,153,48,139,female
5640,47,669,154,50,145,female
5640,49,634,152,45,137,female
5641,47,671,154,46,144,female
5641,49,637,152,43,136,female
5642,47,671,155,46,143,female
5642,49,641,154,40,128,female
5643,47,670,154,46,143,female
5643,49,640,156,40,127,female
5644,47,669,154,48,144,female
5644,49,641,158,38,124,female
5645,47,668,152,48,148,female
5645,49,642,161,37,121,female
5646,47,663,152,52,144,female
5647,47,666,151,48,145,female
5647,49,644,163,36,122,female
5648,47,666,150,48,146,female
5648,49,647,165,33,115,female
5649,47,663,151,48,147,female
5650,47,663,150,48,149,female
5651,47,658,150,54,149,female
5652,47,658,149,53,148,female
5653,47,659,151,52,146,female
5654,47,660,149,52,148,female
5655,47,657,149,56,142,female
5656,47,656,151,55,140,female
5657,47,656,150,56,143,female
5658,47,658,151,53,147,female
5659,47,658,150,57,148,female
5660,47,666,151,55,143,female
5661,47,676,147,49,146,female
5662,47,679,146,49,142,female
6416,60,493,171,54,153,female
6417,60,475,171,58,149,female
6418,60,491,167,59,160,female
6419,60,496,171,57,150,female
6421,60,502,168,51,149,female
6422,60,496,166,57,154,female
6424,60,494,168,55,162,female
6425,60,498,167,52,157,female
6426,60,499,163,55,172,female
6427,60,495,163,57,172,female
6429,60,492,166,57,158,female
6430,60,492,168,59,159,female
6431,60,494,168,56,159,female
6432,60,488,167,62,156,female
6434,60,489,167,59,163,female
6435,60,490,167,63,171,female
6438,60,491,168,58,160,female
6440,60,494,170,56,150,female
6441,60,491,170,58,150,female
6442,60,492,168,59,159,female
6443,60,494,170,57,156,female
6444,60,494,169,57,153,female
6445,60,495,169,57,151,female
6446,60,493,169,56,157,female
6447,60,496,167,56,158,female
6448,60,496,168,57,156,female
6449,60,495,167,59,159,female
6450,60,494,168,57,148,female
6451,60,496,167,54,151,female
6452,60,494,167,55,153,female
6456,60,487,166,60,155,female
6468,60,478,168,71,155,female
6469,60,479,169,69,155,female
6470,60,480,169,66,153,female
6471,60,478,167,67,151,female
6471,62,657,164,73,159,female
6472,61,474,166,63,158,female
6472,62,657,164,76,157,female
6473,61,475,165,61,159,female
6473,62,659,162,71,161,female
6474,61,478,165,56,158,female
6474,62,660,163,71,159,female
6475,61,473,166,65,158,female
6475,62,660,162,71,156,female
6476,61,474,166,63,157,female
6476,62,663,158,64,153,female
6477,61,474,165,64,156,female
6477,62,661,154,67,155,female
6478,61,477,163,58,159,female
6478,62,662,153,62,150,female
6479,61,474,164,63,162,female
6479,62,661,154,67,147,female
6480,61,473,163,63,168,female
6480,62,665,155,63,150,female
6481,61,473,165,63,160,female
6481,62,668,152,59,152,female
6482,61,473,165,61,161,female
6482,62,669,152,61,152,female
6483,61,474,165,62,160,female
6483,62,674,151,58,152,female
6484,61,474,165,60,158,female
6484,62,679,153,52,147,female
6485,61,474,165,62,159,female
6485,62,679,153,54,147,female
6486,61,475,166,61,158,female
6486,62,680,153,56,145,female
6487,61,478,163,57,161,female
6487,62,681,152,53,144,female
6488,61,475,164,61,158,female
6488,62,682,151,56,142,female
6489,61,476,165,57,155,female
6489,62,682,149,59,141,female
6490,61,476,164,58,158,female
6490,62,685,147,58,142,female
6491,61,478,166,55,154,female
6491,62,685,146,60,139,female
6492,61,476,164,61,156,female
6492,62,687,145,62,137,female
6493,61,475,165,62,157,female
6493,62,688,144,62,136,female
6494,61,479,165,56,154,female
6494,62,689,145,62,137,female
6495,61,481,164,65,164,female
6495,62,691,145,61,136,female
6496,60,518,168,59,149,female
6496,61,476,165,61,157,female
6496,62,697,146,54,132,female
6497,61,477,166,58,155,female
6497,62,696,144,60,137,female
6498,61,475,165,61,159,female
6498,62,697,145,55,133,female
6499,60,522,170,54,144,female
6499,61,479,164,63,157,female
6499,62,700,145,53,132,female
6500,61,479,166,64,155,female
6500,62,697,144,55,129,female
6501,61,480,165,67,160,female
6501,62,702,144,50,130,female
6502,61,481,166,66,158,female
6502,62,703,142,50,131,female
6503,61,478,165,67,150,female
6503,62,706,141,46,129,female
6504,61,481,164,62,156,female
6504,62,706,142,44,127,female
6505,60,518,169,55,143,female
6505,61,482,166,63,152,female
6505,62,706,142,44,125,female
6506,61,482,168,64,150,female
6506,62,703,141,49,124,female
6507,61,477,167,72,152,female
6507,62,706,142,44,124,female
6508,61,475,168,62,152,female
6508,62,701,143,49,122,female
6509,61,487,168,62,153,female
6509,62,704,143,46,122,female
6510,61,476,169,58,151,female
6510,62,701,141,48,124,female
6511,61,480,168,67,155,female
6511,62,703,139,44,119,female
6512,61,483,170,64,149,female
6512,62,701,139,45,116,female
6513,61,485,170,58,153,female
6513,62,697,138,49,117,female
6514,61,478,169,55,154,female
6514,62,696,137,50,117,female
6515,61,472,169,67,151,female
6515,62,696,136,45,117,female
6516,61,472,168,66,155,female
6516,62,695,135,44,118,female
6517,61,480,170,66,151,female
6517,62,695,135,44,114,female
6518,61,483,170,64,157,female
6518,62,693,136,43,109,female
6519,61,480,170,66,149,female
6519,62,691,136,46,111,female
6520,61,482,170,62,150,female
6520,62,691,135,44,107,female
6521,61,482,170,64,153,female
6521,62,692,135,38,110,female
6522,61,487,169,58,151,female
6522,62,691,134,40,111,female
6523,62,690,132,39,113,female
6524,62,689,132,41,113,female
6525,62,689,131,40,114,female
6529,61,487,169,59,152,female
6552,61,475,167,60,162,female
6553,61,485,169,59,152,female
6554,61,476,168,59,154,female
6555,61,476,166,58,157,female
6556,61,476,166,58,156,female
6557,61,475,167,60,158,female
6558,61,476,167,57,156,female
6559,61,476,166,57,159,female
6560,61,474,166,61,155,female
6561,61,475,166,60,156,female
6562,61,476,167,59,154,female
6563,61,475,166,58,159,female
6564,61,476,166,59,156,female
6565,61,475,167,58,155,female
6566,61,476,168,56,152,female
6567,61,475,167,57,153,female
6568,61,475,168,57,151,female
6569,61,488,169,57,145,female
6570,61,475,168,56,152,female
6571,61,475,166,58,159,female
6572,61,476,167,57,155,female
6573,61,476,167,56,155,female
6574,61,476,167,54,154,female
6575,61,488,169,55,146,female
6577,61,489,169,57,148,female
6579,61,474,167,60,154,female
6580,61,473,167,60,154,female
6581,61,475,167,56,155,female
6582,61,475,169,57,150,female
6583,61,475,169,57,150,female
6584,61,474,167,59,156,female
6585,61,474,167,56,156,female
6586,61,474,169,59,148,female
6587,61,475,167,58,154,female
6588,61,474,168,58,150,female
6590,61,475,168,56,149,female
6591,61,474,168,56,154,female
6592,61,473,167,60,153,female
6593,61,475,168,56,151,female
6594,61,474,168,58,151,female
6595,61,475,168,57,153,female
6596,61,475,168,56,149,female
6597,61,475,169,56,149,female
6598,61,474,168,57,151,female
6599,61,475,168,56,148,female
6600,61,475,168,56,148,female
6601,61,475,168,55,151,female
6602,61,475,166,57,159,female
6603,61,476,167,55,154,female
6604,61,475,167,59,156,female
6605,61,476,167,55,154,female
6606,61,476,168,54,156,female
6607,61,475,166,57,162,female
6608,61,475,168,57,154,female
6609,61,476,168,55,148,female
6610,61,475,167,56,155,female
6611,61,495,170,51,138,female
6612,61,476,168,56,151,female
6613,61,476,170,54,143,female
6614,61,476,169,54,146,female
6615,61,474,168,58,148,female
6616,61,475,168,56,146,female
6617,61,475,170,55,141,female
6618,61,475,169,55,144,female
6619,61,476,169,55,146,female
6620,61,476,169,53,145,female
6621,61,476,169,55,144,female
6622,61,475,168,57,151,female
6623,61,476,168,55,146,female
6624,61,475,167,61,153,female
6625,61,474,168,59,148,female
6626,61,475,168,57,152,female
6627,61,476,169,55,149,female
6628,61,475,168,57,153,female
6629,61,475,168,57,154,female
6630,61,475,168,56,155,female
6631,61,474,168,58,153,female
6632,61,475,167,57,151,female
6633,61,475,168,57,152,female
6634,61,474,168,57,156,female
6635,61,474,167,58,153,female
6636,61,475,169,55,148,female
6637,61,476,169,54,143,female
6638,61,474,169,54,147,female
6639,61,475,168,55,153,female
6640,61,475,168,57,151,female
6643,61,476,169,53,152,female
6644,61,475,168,54,154,female
6645,61,475,168,55,156,female
6653,61,472,167,55,154,female
6662,61,474,167,58,158,female
6664,61,475,168,55,155,female
6665,61,474,167,57,158,female
6667,61,474,168,59,156,female
6668,61,473,167,61,159,female
6669,61,474,168,59,156,female
6670,61,473,168,63,154,female
6673,61,474,168,62,155,female
6674,61,475,169,60,150,female
6683,61,474,167,60,164,female
6691,61,475,169,61,149,female
6693,61,474,168,62,155,female
6702,61,475,166,76,173,female
6704,61,473,166,77,179,female
6705,61,475,167,74,173,female
6706,61,476,168,73,169,female
6707,61,474,165,74,170,female
6709,61,476,167,73,169,female
6711,61,477,167,71,171,female
6712,61,478,169,67,155,female
6715,61,474,166,62,166,female
6716,61,473,168,62,152,female
6717,61,471,167,61,156,female
6718,61,471,169,61,153,female
6719,61,466,165,61,172,female
6782,61,492,170,63,155,female
6829,61,490,170,67,175,female
6939,65,692,146,46,125,female
6940,65,694,145,44,126,female
6941,65,695,145,40,126,female
6942,65,694,146,40,120,female
6943,65,694,145,41,122,female
6944,65,692,144,43,122,female
6945,65,692,144,43,121,female
6946,65,692,145,42,120,female
6947,65,691,146,44,118,female
6948,65,691,146,45,116,female
6949,65,690,145,43,115,female
6950,65,695,145,38,110,female
6951,65,693,145,40,109,female
6952,65,693,145,41,108,female
6953,65,690,146,45,109,female
6954,65,695,147,39,104,female
6955,65,693,144,42,108,female
6956,65,693,144,42,108,female
6957,65,692,144,42,105,female
6958,65,692,145,42,105,female
6959,65,694,143,37,104,female
6960,61,493,145,61,152,female
6960,65,693,143,39,104,female
6961,65,696,146,34,99,female
6962,65,694,143,36,103,female
6963,65,696,147,35,97,female
6964,65,695,146,35,99,female
6965,65,697,145,32,100,female
6966,65,696,145,35,100,female
6967,65,696,146,34,100,female
6968,65,697,147,33,97,female
6969,65,695,146,35,101,female
6970,61,492,146,60,148,female
6972,61,493,146,60,148,female
6972,65,693,141,35,106,female
6973,65,693,143,36,103,female
6974,61,493,147,62,145,female
6974,65,692,146,37,100,female
6975,61,493,146,60,150,female
6975,65,693,144,36,102,female
6976,61,494,148,59,146,female
6977,61,494,146,60,147,female
6978,61,494,147,59,147,female
6978,65,692,143,38,103,female
6979,61,495,147,57,145,female
6980,61,493,147,59,151,female
6981,61,494,148,59,145,female
6982,61,495,148,57,145,female
6983,61,494,148,62,148,female
6983,65,692,146,37,100,female
6984,61,494,148,60,154,female
6985,61,494,147,64,158,female
6986,61,493,149,58,153,female
6987,61,491,149,59,156,female
6988,61,494,148,60,159,female
6996,61,492,149,64,153,female
6998,61,493,148,61,154,female
6999,61,493,148,61,154,female
7001,61,492,146,65,160,female
7002,61,494,148,62,156,female
7003,61,492,147,67,159,female
7006,61,493,148,63,155,female
7007,61,494,148,64,159,female
7009,61,491,148,68,158,female
7011,61,492,151,68,171,female
7014,61,494,149,68,173,female
7015,61,493,151,69,175,female
7017,61,494,150,65,150,female
7018,61,496,150,63,147,female
7019,61,493,151,65,151,female
7020,61,497,151,61,146,female
7021,61,494,150,66,153,female
7022,61,497,151,63,152,female
7023,61,497,150,67,160,female
7024,61,495,150,70,165,female
7025,61,494,149,72,167,female
7036,61,498,159,53,134,female
7038,61,499,160,46,131,female
7039,61,497,159,49,135,female
7040,61,497,159,50,136,female
7041,61,498,160,49,131,female
7051,61,494,162,56,148,female
7056,61,494,162,59,159,female
7072,61,496,159,54,149,female
7074,61,493,161,56,149,female
7075,61,495,161,53,153,female
7076,61,498,159,49,140,female
7079,61,493,159,59,151,female
7080,61,495,159,51,143,female
7081,61,496,158,50,141,female
7082,61,493,161,54,155,female
7085,61,496,161,50,142,female
7089,61,492,161,61,171,female
7098,61,496,160,49,140,female
7129,61,495,154,50,141,female
7132,61,495,155,52,142,female
7134,61,493,156,51,136,female
7135,61,493,156,52,140,female
7136,61,493,155,53,140,female
7219,61,466,167,54,151,female
7222,61,470,167,56,153,female
7223,61,470,167,58,167,female
7224,61,470,166,58,170,female
7225,61,471,166,57,164,female
7234,61,478,167,68,155,female
7235,61,479,166,69,159,female
7238,61,478,167,68,151,female
7239,61,479,166,66,154,female
7240,61,478,166,70,152,female
7241,61,479,165,67,149,female
7242,61,477,167,67,150,female
7243,61,479,168,66,149,female
7245,61,479,168,65,148,female
7247,61,482,168,63,154,female
7248,61,480,167,65,151,female
7249,61,479,167,67,151,female
7251,61,483,166,65,156,female
7252,61,483,165,65,150,female
7253,61,479,166,70,165,female
7254,61,481,164,68,165,female
7255,61,485,166,64,167,female
7256,61,487,167,62,159,female
7257,61,483,166,67,167,female
7258,61,484,165,65,171,female
7259,61,491,168,58,156,female
7260,61,494,168,55,152,female
7261,61,487,167,64,172,female
7262,61,492,168,58,157,female
7263,61,494,167,53,155,female
7275,61,473,166,61,158,female
7279,61,475,166,59,161,female
7286,61,475,166,59,160,female
7287,61,475,166,59,158,female
7288,61,474,166,59,158,female
7289,61,474,166,60,158,female
7290,61,474,166,59,158,female
7291,61,474,166,60,158,female
7297,61,474,166,57,158,female
7301,61,473,167,61,150,female
7302,61,473,167,61,154,female
7303,61,473,168,60,152,female
7304,61,473,167,61,153,female
7305,61,474,166,59,156,female
7306,61,472,167,61,155,female
7307,61,472,167,61,156,female
7308,61,472,167,60,154,female
7309,61,472,167,60,154,female
7310,61,472,167,60,150,female
7310,67,579,158,54,156,female
7311,61,472,167,62,155,female
7312,61,472,167,61,156,female
7313,61,472,168,59,151,female
7314,61,473,168,59,152,female
7314,67,577,161,52,149,female
7315,61,474,169,58,150,female
7315,67,578,161,51,155,female
7316,61,473,169,59,150,female
7316,67,578,160,51,152,female
7317,61,473,169,59,149,female
7317,67,576,162,52,152,female
7318,61,474,168,58,151,female
7319,61,473,167,59,156,female
7319,67,576,162,53,149,female
7320,61,473,167,60,154,female
7320,67,576,163,52,154,female
7321,61,473,167,59,153,female
7321,67,578,164,50,150,female
7322,61,473,167,59,153,female
7323,61,473,167,59,154,female
7323,67,577,163,51,147,female
7324,61,473,167,58,153,female
7324,67,582,163,44,130,female
7325,61,472,166,61,156,female
7326,61,474,166,60,156,female
7326,67,575,162,52,153,female
7327,61,474,167,60,155,female
7327,67,576,161,53,152,female
7328,61,474,166,60,157,female
7328,67,576,162,53,149,female
7329,61,474,166,59,157,female
7329,67,575,161,53,148,female
7330,61,473,167,60,158,female
7330,67,575,161,53,154,female
7331,61,474,166,59,161,female
7331,67,577,162,52,148,female
7332,61,473,167,59,158,female
7332,67,575,162,52,153,female
7333,61,474,168,58,153,female
7334,61,474,167,60,155,female
7334,67,579,164,46,128,female
7335,61,474,166,59,158,female
7335,67,578,163,50,140,female
7336,67,580,162,46,139,female
7338,61,474,166,62,159,female
7339,67,582,161,42,126,female
7340,61,475,166,60,159,female
7340,67,582,164,43,133,female
7341,61,476,166,58,158,female
7341,67,583,162,43,132,female
7342,61,475,166,59,156,female
7343,61,474,165,62,165,female
7347,61,475,167,60,156,female
7350,61,477,166,72,162,female
7351,61,474,167,63,162,female
7352,61,473,164,66,170,female
7352,67,581,161,45,141,female
7355,61,477,167,70,165,female
7356,61,476,167,73,163,female
7357,61,476,167,74,164,female
7358,61,478,166,72,168,female
7359,61,476,168,72,166,female
7362,61,477,169,74,165,female
7363,61,478,168,70,162,female
7364,69,698,145,36,112,female
7365,68,477,167,74,156,female
7365,69,699,147,35,111,female
7366,61,476,167,75,162,female
7366,69,696,147,39,106,female
7367,61,477,166,73,164,female
7367,69,696,143,41,112,female
7368,61,477,167,72,163,female
7368,69,697,143,38,110,female
7369,61,478,165,72,165,female
7369,69,696,145,40,108,female
7370,61,479,165,70,163,female
7370,69,697,142,37,109,female
7371,61,480,167,69,157,female
7371,69,696,141,40,110,female
7372,61,479,166,70,157,female
7372,69,695,139,43,114,female
7373,61,480,166,69,158,female
7373,69,696,140,40,112,female
7374,61,481,166,67,157,female
7374,69,695,139,39,113,female
7375,61,483,166,66,164,female
7375,69,695,139,37,111,female
7376,61,482,165,68,162,female
7376,69,695,136,36,115,female
7377,61,481,166,68,157,female
7377,69,695,137,35,112,female
7378,61,481,166,67,157,female
7378,69,695,136,36,113,female
7379,61,482,166,68,159,female
7379,69,695,137,36,110,female
7380,61,484,166,65,156,female
7380,69,693,139,37,106,female
7381,61,483,166,66,155,female
7381,69,693,138,38,106,female
7382,61,482,166,66,154,female
7382,69,694,137,37,106,female
7383,61,483,167,64,154,female
7383,69,693,138,38,103,female
7384,61,484,166,63,158,female
7384,69,693,137,40,109,female
7385,61,485,167,62,155,female
7385,69,693,137,40,110,female
7386,61,487,167,60,152,female
7386,69,694,136,37,110,female
7387,61,487,167,60,156,female
7387,69,693,135,39,112,female
7388,61,485,166,62,152,female
7388,69,694,136,38,110,female
7389,68,474,168,61,156,female
7389,69,694,136,37,110,female
7390,68,472,168,61,154,female
7390,69,694,136,37,112,female
7391,61,495,169,55,141,female
7391,68,471,168,61,153,female
7391,69,694,137,37,111,female
7392,68,473,168,59,153,female
7392,69,694,137,38,108,female
7393,68,473,168,59,154,female
7393,69,694,136,38,109,female
7394,68,472,168,59,155,female
7394,69,693,137,39,107,female
7395,68,471,167,61,156,female
7395,69,693,137,39,110,female
7396,68,469,167,61,153,female
7396,69,696,139,35,102,female
7397,68,469,167,61,152,female
7397,69,695,137,35,109,female
7398,68,470,166,60,158,female
7398,69,695,137,35,108,female
7399,68,469,165,61,165,female
7399,69,694,138,36,109,female
7400,61,496,169,56,147,female
7400,68,471,167,60,156,female
7400,69,694,137,36,108,female
7401,68,471,167,63,156,female
7401,69,692,138,38,108,female
7402,68,470,167,64,157,female
7402,69,692,138,38,108,female
7403,68,470,168,62,157,female
7403,69,692,138,39,109,female
7404,68,470,167,61,157,female
7404,69,694,142,36,105,female
7405,61,494,169,58,140,female
7405,68,471,168,61,152,female
7405,69,693,142,37,102,female
7406,68,468,167,59,156,female
7406,69,692,137,38,109,female
7407,68,466,169,60,157,female
7407,69,691,138,39,107,female
7408,68,465,169,59,153,female
7408,69,691,139,40,107,female
7409,68,459,168,61,149,female
7423,67,585,161,47,120,female
7452,67,586,158,49,127,female
7486,67,577,156,53,142,female
7487,67,578,155,51,142,female
7740,71,498,162,47,132,female
7741,71,496,161,47,131,female
7742,71,495,160,49,137,female
7743,71,496,160,48,138,female
7744,71,493,161,53,145,female
7745,71,494,161,49,139,female
7746,71,496,161,49,140,female
7747,71,494,163,52,142,female
7748,71,495,160,48,137,female
7750,71,494,161,51,138,female
7752,71,490,163,56,146,female
7753,71,491,161,52,136,female
7754,71,490,161,54,144,female
7755,71,491,163,53,142,female
7756,71,492,163,50,135,female
7757,71,492,161,51,137,female
7758,71,493,162,50,135,female
7759,71,492,162,51,137,female
7760,71,492,161,51,135,female
7761,71,491,164,53,143,female
7762,71,491,165,54,141,female
7763,71,494,164,50,135,female
7763,72,686,157,53,144,female
7764,72,685,157,52,145,female
7765,72,686,157,52,141,female
7766,72,685,157,53,141,female
7767,72,683,157,56,146,female
7768,72,682,158,55,142,female
7769,72,682,158,54,144,female
7770,71,494,163,51,144,female
7770,72,680,159,56,138,female
7771,71,496,163,50,129,female
7771,72,677,159,61,144,female
7772,71,494,162,49,134,female
7772,72,674,158,65,147,female
7773,71,494,163,50,131,female
7773,72,672,156,66,152,female
7774,71,493,164,50,128,female
7774,72,670,161,66,149,female
7775,71,492,163,54,147,female
7775,72,671,162,56,148,female
7776,71,494,162,51,134,female
